AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,NUM_ACT_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
2,1,1,3,289.0,2242.0,2242,2,2,2,2,0
2,0,0,3,1717.0,2104.0,2107,6,4,2,2,1
2,0,0,3,1899.0,2101.0,2101,2,1,2,2,0
1,0,1,3,2254.0,2101.0,2156,3,2,2,4,0
2,1,0,3,2528.0,2242.0,2102,3,2,2,2,0
1,1,1,3,563.0,2135.0,2136,2,1,2,2,0
1,1,1,3,2519.0,2101.0,2101,2,2,1,1,0
2,1,0,3,324.0,2241.0,2241,4,3,2,2,0
2,1,0,3,2404.0,2101.0,2101,3,2,2,2,0
2,0,0,3,707.0,2136.0,2136,1,1,2,2,0
1,1,1,3,1102.0,2242.0,2135,1,1,2,2,0
1,0,1,3,593.0,2206.0,2206,2,2,2,2,0
2,1,0,3,583.0,2243.0,2206,3,1,2,2,0
1,0,1,4,1039.0,2101.0,2101,2,2,2,2,0
1,0,1,4,612.0,2206.0,2206,1,1,2,2,0
2,0,0,3,2941.0,2248.0,2101,5,4,4,4,0
2,0,0,3,768.0,2135.0,2135,2,1,2,2,0
1,1,1,3,338.0,2242.0,2242,2,1,2,2,0
1,1,1,3,2146.0,2248.0,2242,3,3,2,2,0
2,1,1,3,1563.0,2241.0,2102,2,2,3,2,0
2,1,1,9,938.0,2151.0,2151,10,7,0,2,1
2,0,0,3,687.0,2106.0,2106,4,2,2,4,0
2,1,1,6,1479.0,2101.0,2103,1,1,2,2,1
3,1,0,3,1290.0,2101.0,2101,2,2,2,2,0
2,1,1,3,3110.0,2101.0,2101,2,2,2,2,0
2,1,1,3,2011.0,2104.0,2102,4,2,2,2,0
1,0,1,3,1240.0,2107.0,2107,3,1,2,2,0
2,1,0,3,1647.0,2105.0,2105,2,2,2,2,0
1,1,1,7,2154.0,2166.0,2102,1,0,2,2,1
2,1,0,3,385.0,2242.0,2242,2,2,2,2,0
2,1,0,5,947.0,2103.0,2103,3,3,2,2,0
2,1,1,8,2667.0,2242.0,2102,4,2,2,2,0
3,0,0,3,243.0,2242.0,2242,1,1,2,2,0
3,0,0,3,939.0,2101.0,2101,3,3,2,2,0
2,0,1,3,994.0,2241.0,2119,2,2,2,2,0
2,0,0,3,1204.0,2241.0,2107,1,1,2,2,0
2,0,1,3,2942.0,2242.0,2107,1,1,1,1,1
2,0,0,3,317.0,2242.0,2242,2,1,2,2,0
2,1,1,3,774.0,2135.0,2102,5,0,2,2,0
2,1,0,3,639.0,2135.0,2135,1,1,2,2,0
1,1,1,3,1558.0,2104.0,2102,1,1,1,2,0
1,1,1,3,1711.0,2101.0,2101,2,2,2,2,0
1,1,1,3,245.0,2242.0,2242,4,3,2,2,0
2,0,0,3,1032.0,2119.0,2119,2,2,2,2,0
2,1,1,3,1262.0,2105.0,2105,2,2,2,2,0
2,0,0,3,1949.0,2135.0,2101,2,2,2,2,0
1,1,1,3,1342.0,2135.0,2206,1,1,2,2,0
2,1,0,3,288.0,2242.0,2242,2,2,2,2,0
1,1,1,7,468.0,2156.0,2156,1,1,2,2,0
2,1,0,3,851.0,2107.0,2101,5,3,1,1,0
3,1,0,3,2402.0,2101.0,2101,2,2,2,2,0
2,0,1,7,2309.0,2166.0,2161,1,1,2,1,0
2,1,1,3,1736.0,2102.0,2101,3,2,2,2,0
2,1,0,3,1535.0,2105.0,2105,3,3,2,2,0
1,1,1,3,2151.0,2105.0,2101,2,2,2,2,0
2,1,0,3,936.0,2242.0,2101,1,1,2,2,0
2,1,0,3,3016.0,2135.0,2101,2,2,2,2,0
2,1,1,6,1016.0,2101.0,2101,1,1,2,2,0
2,0,0,6,380.0,2103.0,2103,1,1,2,2,0
1,0,1,3,440.0,2241.0,2241,1,1,2,2,0
1,0,1,3,402.0,2206.0,2206,1,1,2,2,1
2,0,0,5,1832.0,2101.0,2101,1,1,2,2,0
2,0,0,3,928.0,2242.0,2101,3,3,2,2,0
1,0,1,3,2068.0,2242.0,2101,1,1,2,2,0
2,1,0,3,393.0,2241.0,2241,3,3,2,2,0
2,1,1,3,1788.0,2119.0,2105,2,2,4,2,0
2,0,0,7,2033.0,2155.0,2155,1,1,2,2,0
2,1,0,3,1417.0,2102.0,2102,5,3,2,2,1
2,1,0,3,1097.0,2105.0,2105,2,1,2,2,0
1,0,1,6,615.0,2135.0,2135,1,1,2,2,0
1,0,1,3,2676.0,2101.0,2101,1,1,2,2,0
2,0,1,3,752.0,2252.0,2206,2,1,2,2,0
1,1,1,7,2702.0,2161.0,2101,2,1,0,2,1
1,1,1,3,1214.0,2242.0,2107,1,1,2,2,1
2,1,0,3,577.0,2135.0,2135,2,0,2,2,0
2,0,0,3,1914.0,2101.0,2101,2,2,4,2,1
1,0,1,3,953.0,2101.0,2101,2,2,2,2,0
2,0,1,3,2815.0,2241.0,2101,4,4,2,2,0
2,1,0,3,1082.0,2105.0,2105,2,2,2,2,0
2,1,1,3,755.0,2135.0,2107,7,0,2,2,0
1,1,1,3,2038.0,2105.0,2101,2,2,2,2,0
1,0,1,6,1858.0,2101.0,2101,1,1,2,2,0
2,1,1,3,2467.0,2120.0,2102,2,2,2,2,0
2,1,1,3,1137.0,2241.0,2102,1,0,2,2,0
2,1,0,3,1157.0,2105.0,2101,3,3,2,1,0
2,0,0,3,449.0,2241.0,2241,6,3,2,2,0
2,0,0,3,1599.0,2241.0,2103,1,1,4,4,0
1,1,1,3,2728.0,2242.0,2102,2,2,2,2,0
2,0,0,3,1939.0,2248.0,2242,1,1,2,2,0
1,1,1,3,608.0,2206.0,2206,2,1,2,2,0
2,1,1,7,1286.0,2156.0,2156,5,2,4,2,0
1,1,1,4,276.0,2242.0,2242,1,1,2,2,0
1,0,1,3,1232.0,2101.0,2102,1,1,2,2,0
2,0,0,3,270.0,2241.0,2241,2,0,2,2,0
2,0,0,3,797.0,2105.0,2105,2,2,4,2,0
2,0,1,9,1342.0,2163.0,2163,22,16,4,2,1
1,1,1,3,700.0,2136.0,2135,3,0,2,2,0
1,1,1,4,359.0,2248.0,2242,1,1,2,2,0
1,0,1,4,594.0,2248.0,2243,1,1,2,2,0
1,1,1,3,2639.0,2102.0,2101,2,2,1,1,0
2,0,0,3,316.0,2242.0,2242,3,1,2,2,0
2,1,0,3,723.0,2135.0,2135,2,2,2,2,0
2,0,0,3,936.0,2105.0,2105,6,5,2,2,0
2,1,0,3,911.0,2119.0,2119,2,2,4,4,0
2,1,1,3,435.0,2242.0,2242,3,2,2,2,0
2,1,0,3,1738.0,2101.0,2101,2,2,2,2,0
2,0,0,3,529.0,2242.0,2135,2,0,2,2,0
2,1,0,7,1493.0,2161.0,2156,2,2,0,2,0
2,1,0,3,2885.0,2101.0,2101,2,2,1,1,0
2,1,1,7,1027.0,2119.0,2119,2,2,3,4,0
1,0,1,3,331.0,2242.0,2242,1,1,4,4,0
2,0,1,3,2799.0,2241.0,2107,4,3,2,1,0
2,0,1,3,2662.0,2101.0,2101,2,2,2,2,0
2,1,0,3,391.0,2242.0,2102,1,1,2,2,0
2,1,1,3,1883.0,2242.0,2101,1,1,2,1,0
1,1,1,3,1002.0,2105.0,2105,2,1,2,1,0
1,1,1,7,2026.0,2156.0,2101,2,2,1,1,0
2,1,1,3,812.0,2101.0,2101,3,0,2,2,0
2,1,1,3,1465.0,2101.0,2101,1,1,2,2,0
2,0,0,3,636.0,2135.0,2135,1,0,2,2,0
2,1,1,3,2005.0,2101.0,2107,2,1,2,2,0
2,0,1,3,1662.0,2242.0,2135,3,3,2,2,0
2,1,0,3,676.0,2101.0,2101,1,1,2,2,0
2,1,1,5,1069.0,2119.0,2119,3,2,2,2,0
1,0,1,3,1668.0,2105.0,2105,2,2,2,2,0
2,1,1,7,222.0,2161.0,2101,2,2,2,2,0
1,1,1,3,373.0,2243.0,2243,3,1,2,2,0
1,0,1,3,2447.0,2104.0,2101,4,2,2,2,1
2,0,0,3,320.0,2242.0,2242,3,2,2,2,0
2,1,0,3,1787.0,2101.0,2101,2,2,2,2,0
2,0,0,3,1425.0,2105.0,2105,4,3,2,2,0
2,1,0,3,234.0,2241.0,2241,3,0,2,2,0
2,1,0,3,761.0,2206.0,2134,2,0,2,2,0
3,1,0,3,601.0,2135.0,2101,2,0,2,2,0
1,1,1,4,555.0,2206.0,2206,1,1,2,2,0
2,0,1,3,1724.0,2102.0,2134,4,3,2,2,0
2,0,0,7,1278.0,2156.0,2156,2,2,2,2,0
2,0,0,3,1708.0,2105.0,2105,2,2,2,2,0
2,0,0,3,822.0,2101.0,2101,2,2,2,2,0
2,0,0,3,502.0,2242.0,2206,1,1,2,2,0
2,0,0,3,996.0,2242.0,2101,1,1,2,2,0
2,1,0,3,257.0,2242.0,2242,1,1,2,2,0
2,0,0,3,1816.0,2105.0,2105,4,3,2,2,0
2,1,1,5,464.0,2242.0,2242,1,1,1,1,0
1,0,1,6,986.0,2242.0,2103,1,1,2,2,0
1,0,1,3,313.0,2206.0,2206,2,1,2,2,0
3,1,0,3,830.0,2105.0,2105,2,2,2,2,0
2,1,0,3,426.0,2241.0,2241,2,1,2,2,0
1,0,1,3,489.0,2119.0,2105,2,2,2,1,0
1,0,1,3,2111.0,2248.0,2102,1,0,1,1,0
2,0,0,3,2327.0,2104.0,2102,3,2,2,2,0
1,0,1,3,598.0,2136.0,2136,1,1,2,2,1
2,0,1,3,1975.0,2105.0,2105,2,2,4,2,1
3,1,0,3,2433.0,2101.0,2101,1,1,2,2,0
2,1,0,3,2345.0,2248.0,2101,2,2,2,2,0
3,1,0,3,2126.0,2101.0,2101,2,2,4,4,0
2,1,0,3,351.0,2242.0,2242,1,1,2,2,0
1,0,1,3,767.0,2242.0,2243,1,1,2,2,1
2,1,0,3,1739.0,2105.0,2105,2,2,2,2,0
1,1,1,6,889.0,2248.0,2102,1,1,2,2,0
2,1,0,3,464.0,2241.0,2241,2,2,2,2,0
2,1,1,3,489.0,2135.0,2135,1,1,2,2,1
1,0,1,4,434.0,2242.0,2242,2,1,2,2,1
2,1,0,3,3018.0,2107.0,2101,5,5,2,2,0
2,0,1,9,2019.0,2212.0,2194,2637,649,2,2,0
2,1,0,7,1427.0,2166.0,2166,4,3,2,4,0
2,1,1,7,1655.0,2156.0,2166,4,1,2,2,1
2,1,1,3,1254.0,2105.0,2105,4,3,2,2,0
2,1,0,3,1993.0,2107.0,2101,1,1,4,2,0
1,1,1,4,368.0,2242.0,2242,1,1,2,2,0
1,0,1,4,341.0,2242.0,2242,1,1,2,2,0
2,1,0,3,650.0,2242.0,2137,2,1,2,2,0
2,1,1,7,1425.0,2156.0,2156,2,1,1,2,0
1,0,1,3,2426.0,2242.0,2101,3,3,2,2,0
1,1,1,3,1910.0,2120.0,2101,4,3,2,2,0
2,1,0,3,1192.0,2242.0,2114,2,2,2,2,0
2,1,1,3,1488.0,2102.0,2104,1,1,2,1,0
2,0,0,3,1688.0,2102.0,2101,1,1,2,2,1
2,1,0,3,1555.0,2242.0,2114,1,1,2,2,0
1,0,1,3,2029.0,2101.0,2105,2,2,1,4,0
2,1,1,3,2737.0,2101.0,2101,1,1,2,2,0
2,1,1,3,2283.0,2206.0,2101,1,1,2,2,0
1,1,1,3,1008.0,2105.0,2105,4,2,4,4,0
2,1,1,3,2063.0,2101.0,2155,2,2,2,2,0
1,1,1,3,1692.0,2101.0,2101,3,2,2,2,0
1,0,1,7,225.0,2208.0,2208,5,2,2,2,0
2,0,0,3,1558.0,2242.0,2135,5,1,2,2,0
1,0,1,3,588.0,2242.0,2206,1,1,2,2,0
2,1,0,3,1542.0,2114.0,4101,2,1,4,2,0
2,1,0,3,1914.0,2101.0,2101,2,2,2,2,0
2,1,0,7,774.0,2155.0,2155,5,1,2,2,0
2,1,1,3,2311.0,2104.0,2102,2,2,2,0,0
1,0,1,3,195.0,2242.0,2242,4,3,2,2,0
2,1,0,3,2867.0,2101.0,2101,1,1,2,2,0
2,0,0,3,547.0,2135.0,2135,3,2,2,2,1
2,1,0,3,2608.0,2135.0,2101,2,2,2,2,0
1,1,1,3,1843.0,2101.0,2102,2,2,2,2,0
2,1,1,8,2590.0,2102.0,2101,1,1,2,2,0
1,1,0,3,1356.0,2105.0,2105,2,1,2,2,0
2,1,1,3,303.0,2241.0,2241,3,1,2,2,0
2,1,1,3,2452.0,2104.0,2136,2,1,1,2,0
1,1,1,7,279.0,2156.0,2156,2,2,2,2,0
2,0,0,3,2801.0,2101.0,2101,1,1,2,2,0
2,1,1,7,1704.0,2156.0,2156,4,4,2,0,0
2,0,1,3,322.0,2241.0,2241,1,1,2,2,0
2,0,0,3,1042.0,2242.0,2119,2,2,2,2,0
2,0,0,3,339.0,2241.0,2241,1,1,2,2,0
2,1,0,3,1591.0,2241.0,2135,1,1,1,1,0
2,1,1,3,2939.0,2101.0,2101,2,2,2,1,0
2,1,0,3,2439.0,2101.0,2101,2,1,1,1,0
1,1,1,7,2547.0,2166.0,2107,3,1,1,2,0
2,1,1,3,2013.0,2242.0,2135,3,1,0,2,0
2,1,0,3,1858.0,2102.0,2102,3,2,2,1,0
2,0,0,7,320.0,2156.0,2242,1,1,2,2,0
2,0,0,3,1164.0,2105.0,2105,2,2,2,2,0
2,1,1,7,2217.0,2156.0,2156,2,1,2,2,0
1,0,1,3,1315.0,2101.0,2101,5,2,4,4,0
2,1,0,7,1884.0,2166.0,2101,2,2,4,4,0
2,0,1,3,1191.0,2101.0,2103,2,2,2,2,1
2,1,0,3,680.0,2135.0,2135,1,1,2,2,0
2,0,1,3,1472.0,2206.0,2103,1,1,2,2,0
1,0,1,4,1304.0,2107.0,2107,1,1,2,2,0
2,0,1,3,2680.0,2101.0,2101,2,1,2,1,0
1,0,1,3,1166.0,2241.0,2119,2,2,2,2,0
2,1,0,7,1709.0,2156.0,2156,1,1,2,2,1
2,1,0,3,2447.0,2102.0,2104,3,3,2,2,0
2,0,0,3,506.0,2206.0,2206,4,3,2,2,0
2,0,1,3,1443.0,2248.0,2242,6,6,2,2,1
1,1,1,3,187.0,2242.0,2242,1,1,2,2,0
2,1,1,3,705.0,2104.0,2102,3,2,2,2,1
3,1,0,3,352.0,2241.0,2241,2,1,2,2,0
2,1,1,3,1532.0,2114.0,2107,3,2,0,2,0
1,1,1,3,982.0,2135.0,2101,2,1,2,2,1
2,1,0,3,1704.0,2101.0,2101,6,3,0,0,0
2,0,0,3,387.0,2242.0,2242,1,1,2,2,0
2,0,0,3,2182.0,2101.0,2101,1,1,2,2,0
1,1,0,3,728.0,2206.0,2102,5,2,2,2,0
1,0,1,3,1116.0,2107.0,2101,2,2,2,2,0
1,0,1,4,408.0,2242.0,2242,1,1,2,2,0
2,0,0,3,1780.0,2102.0,2105,2,1,2,2,0
2,0,0,3,631.0,2241.0,2135,4,3,2,2,0
2,1,0,3,2727.0,2242.0,2101,2,2,2,2,0
2,1,0,7,1833.0,2156.0,2156,1,1,2,2,0
2,0,0,3,1703.0,2101.0,2105,2,2,2,2,0
2,1,0,3,2809.0,2120.0,2135,4,3,2,2,0
2,0,0,3,337.0,2241.0,2241,1,1,2,2,0
2,0,0,3,626.0,2206.0,2206,1,1,2,2,0
1,1,1,3,2031.0,2105.0,2105,2,1,3,2,0
2,1,0,7,1774.0,2105.0,2105,3,2,2,2,0
1,0,1,3,493.0,2248.0,2242,1,1,2,0,1
1,0,1,3,2438.0,2243.0,2102,2,2,1,1,0
2,1,0,3,443.0,2135.0,2135,2,0,2,2,0
1,1,1,3,623.0,2135.0,2135,1,1,2,2,0
2,0,0,3,268.0,2242.0,2242,8,4,2,2,0
1,1,1,3,271.0,2117.0,2117,4,2,2,2,0
1,0,1,3,430.0,2242.0,2242,1,1,2,2,0
2,0,0,3,2077.0,2101.0,2101,2,2,2,2,1
2,0,1,3,2775.0,2101.0,2101,2,2,1,1,0
2,0,0,3,2615.0,2242.0,2101,1,1,2,2,0
2,1,1,7,588.0,2210.0,2135,5,2,2,2,0
2,1,0,3,2118.0,2102.0,2101,1,1,2,2,1
2,1,0,3,1545.0,2105.0,2105,4,3,1,1,0
2,0,0,3,428.0,2242.0,2105,4,4,2,2,0
2,0,0,3,797.0,2105.0,2105,2,2,2,2,0
1,0,1,3,1742.0,2242.0,2105,2,2,1,1,0
2,0,0,3,180.0,2105.0,2105,2,2,2,2,0
1,0,1,3,1143.0,2101.0,2101,2,1,2,2,0
2,1,1,3,1548.0,2120.0,2102,4,2,2,2,0
2,1,1,3,931.0,2242.0,2101,8,4,4,2,1
2,0,0,3,1542.0,2105.0,2105,2,2,0,2,0
2,1,0,3,1196.0,2119.0,2119,5,5,0,2,0
1,1,1,3,973.0,2102.0,2102,1,1,0,2,1
2,1,0,3,416.0,2117.0,2117,4,4,2,2,0
2,1,1,3,2064.0,2102.0,2102,3,2,2,2,0
1,1,1,3,2400.0,2248.0,2102,2,1,4,4,0
1,1,1,3,788.0,2135.0,2135,5,2,2,2,0
2,1,0,3,1493.0,2241.0,2101,5,2,2,2,0
2,1,0,3,1127.0,2136.0,2101,2,2,2,2,0
1,0,1,3,1409.0,2243.0,2102,2,1,2,2,0
2,1,0,3,655.0,2105.0,2105,4,3,2,2,0
2,1,0,3,1998.0,2242.0,2107,3,2,3,2,0
1,1,1,3,2685.0,2242.0,2102,1,1,2,2,0
1,1,1,7,1711.0,2183.0,2101,6,3,1,2,0
2,1,0,3,1746.0,2105.0,2105,3,2,3,2,0
1,1,1,3,1669.0,2242.0,2101,2,2,2,2,0
1,1,1,4,284.0,2242.0,2242,1,0,2,2,0
2,0,0,3,1875.0,2105.0,2105,2,2,2,2,0
1,1,1,3,2420.0,2242.0,2101,1,1,4,4,0
2,0,0,3,449.0,2137.0,2243,1,1,2,2,1
2,0,1,3,1548.0,2114.0,4101,2,2,2,4,0
2,0,0,3,1725.0,2101.0,2101,1,1,2,2,0
2,0,0,3,2397.0,2101.0,2101,2,2,2,2,0
2,1,0,3,1738.0,2119.0,2101,3,3,2,2,0
2,1,1,7,2477.0,2166.0,2166,1,1,1,2,0
2,1,0,5,408.0,2242.0,2242,1,1,2,2,0
1,0,1,3,2218.0,2127.0,2101,1,1,1,2,0
1,1,1,7,1132.0,2212.0,2156,3,1,2,2,0
2,1,1,3,1837.0,2102.0,2101,1,1,3,3,0
2,0,0,3,2585.0,2102.0,2107,2,2,0,0,1
1,1,1,3,1569.0,2101.0,2101,4,4,2,2,0
2,1,0,3,1553.0,2135.0,2114,1,1,2,2,0
2,0,0,3,675.0,2135.0,2135,2,1,2,2,0
1,1,1,3,242.0,2135.0,2135,2,1,2,2,0
2,0,0,3,519.0,2101.0,2101,1,1,2,1,0
1,0,1,3,1876.0,2242.0,2101,2,1,1,1,0
1,1,1,3,908.0,2248.0,2135,5,1,2,2,1
2,0,1,3,1752.0,2105.0,2105,2,2,2,2,0
2,0,0,3,731.0,2102.0,2101,1,1,2,0,1
2,0,0,3,1769.0,2242.0,2101,2,1,2,2,0
2,1,0,3,1693.0,2104.0,2136,2,2,2,2,0
2,0,1,3,2630.0,2101.0,2101,2,2,4,4,0
1,1,1,6,1493.0,2114.0,2103,1,1,2,2,0
2,1,1,3,3085.0,2101.0,2101,1,1,1,1,0
2,1,0,3,408.0,2241.0,2241,1,1,2,2,0
1,1,1,3,1412.0,2101.0,2206,1,1,2,2,0
2,1,0,3,1502.0,2101.0,2101,1,1,2,2,0
2,0,0,3,333.0,2241.0,2241,1,1,2,2,0
1,1,1,3,1362.0,2243.0,2248,3,2,2,4,0
2,1,1,3,2557.0,2101.0,2101,1,1,0,2,0
1,1,1,3,1088.0,2241.0,2107,3,2,2,2,0
2,1,1,5,1720.0,2135.0,2101,1,1,2,2,1
2,1,1,7,1426.0,2156.0,2156,3,2,0,2,0
2,1,0,3,1667.0,2103.0,2102,3,3,2,2,0
1,0,1,3,2614.0,2102.0,2109,3,2,2,2,0
2,0,0,3,604.0,2206.0,2206,3,3,2,2,0
1,1,1,3,1778.0,2242.0,2107,1,1,2,4,0
2,1,1,3,2457.0,2242.0,2107,2,2,4,4,0
1,0,1,6,216.0,2242.0,2242,1,1,2,2,0
2,1,1,3,1555.0,2115.0,4102,4,3,2,2,0
1,0,1,3,1536.0,2103.0,2103,1,1,4,4,0
2,1,0,3,1494.0,2114.0,2242,1,1,1,2,0
1,0,1,7,1711.0,2165.0,2101,1,1,4,4,0
2,1,1,3,593.0,2102.0,2101,2,2,1,2,1
1,0,1,6,418.0,2241.0,2241,1,0,2,2,0
2,1,0,3,643.0,2114.0,2114,3,1,2,2,0
2,1,0,3,1014.0,2107.0,2107,2,2,2,2,0
2,1,1,3,1098.0,2241.0,2242,2,1,2,2,0
1,1,1,3,308.0,2241.0,2241,1,1,2,2,0
2,1,0,3,1060.0,2119.0,2119,4,4,2,2,0
2,1,1,3,2298.0,2128.0,2102,3,1,0,2,1
2,0,1,3,2127.0,2102.0,2101,2,2,1,2,1
1,0,0,3,689.0,2135.0,2135,2,1,2,2,0
2,1,0,3,1462.0,2103.0,2102,3,2,0,0,0
1,0,0,3,521.0,2242.0,2206,6,1,2,2,0
2,1,1,3,2159.0,2241.0,2135,3,0,1,1,0
2,0,0,3,807.0,2242.0,2135,1,1,4,2,1
2,1,0,3,190.0,2248.0,2248,2,1,2,2,0
2,1,1,7,2073.0,2156.0,2156,2,2,2,2,0
2,0,0,3,1488.0,2102.0,2102,2,2,0,2,1
2,1,1,7,1141.0,2183.0,2171,2,1,1,2,0
2,1,0,3,1619.0,2242.0,2105,4,0,4,4,0
2,1,0,7,1969.0,2166.0,2101,2,2,2,2,0
1,1,1,3,1819.0,2101.0,2101,1,1,2,2,0
2,0,0,3,435.0,2241.0,2241,2,1,2,2,0
1,0,1,7,2778.0,2156.0,2101,2,2,2,2,1
1,1,1,6,588.0,2242.0,2135,1,1,2,2,0
2,1,0,7,1643.0,2212.0,2156,2,1,2,0,0
3,0,0,3,1343.0,2101.0,2101,1,1,4,4,0
1,1,1,7,1446.0,2156.0,2101,1,1,2,2,1
1,1,1,3,2464.0,2102.0,2101,1,1,2,2,1
2,1,0,3,1762.0,2101.0,2101,1,1,2,2,0
2,1,1,3,1645.0,2101.0,2105,5,2,2,1,0
1,0,1,7,1196.0,2156.0,2156,1,1,2,0,1
2,1,1,7,2152.0,2161.0,2166,2,0,0,2,0
1,0,0,3,314.0,2114.0,2114,2,1,2,2,0
2,1,0,3,1055.0,2119.0,2105,2,1,4,4,0
2,0,0,3,1530.0,2242.0,2102,3,2,2,1,0
2,0,0,3,1548.0,2242.0,2114,2,2,4,4,0
2,1,1,3,441.0,2241.0,2241,3,1,2,2,0
1,1,1,4,460.0,2242.0,2242,1,1,2,2,0
1,0,1,3,1437.0,2134.0,2101,3,1,2,2,0
2,0,0,3,1053.0,2248.0,2101,2,2,2,2,0
2,0,0,3,273.0,2242.0,2242,1,1,2,2,0
1,1,1,3,1272.0,2107.0,2107,1,1,2,2,0
2,1,1,3,783.0,2248.0,2242,4,2,2,2,0
1,1,0,3,602.0,2206.0,2206,1,1,2,2,0
2,1,1,3,2064.0,2102.0,2102,2,2,2,2,0
1,0,1,6,641.0,2242.0,2135,2,1,2,2,0
1,1,1,3,1305.0,2242.0,2206,2,1,2,2,0
2,0,0,3,2063.0,2105.0,2105,3,3,2,2,0
2,0,0,3,785.0,2135.0,2135,1,1,2,2,0
2,0,0,3,450.0,2243.0,2242,2,1,2,2,0
3,1,1,3,743.0,2106.0,2106,2,1,2,2,0
2,1,0,3,1198.0,2242.0,2102,3,2,2,2,0
2,1,1,9,1636.0,2156.0,2156,250,121,2,2,0
2,1,1,3,2208.0,2101.0,2101,1,1,2,2,0
2,0,0,3,989.0,2135.0,2101,1,1,2,2,0
2,0,1,3,315.0,2242.0,2242,2,2,2,2,0
2,1,1,3,1087.0,2101.0,2101,5,4,2,2,0
2,0,1,3,2773.0,2101.0,2101,2,1,2,2,0
2,1,0,3,1749.0,2101.0,2102,1,1,2,2,0
2,1,1,3,2522.0,2101.0,2102,2,2,2,2,0
2,0,1,7,1608.0,2209.0,2105,5,3,4,4,0
2,0,0,3,1010.0,2104.0,2101,3,2,2,2,1
1,1,1,3,1868.0,2101.0,2103,1,1,2,2,0
1,1,1,3,1553.0,2114.0,4101,7,3,2,2,0
2,0,0,7,958.0,2156.0,2156,2,1,2,2,0
2,1,0,3,1856.0,2102.0,2101,2,2,2,2,0
2,1,0,3,2248.0,2206.0,2101,2,1,4,4,0
1,0,1,3,328.0,2243.0,2243,1,1,2,2,0
2,1,1,3,1740.0,2105.0,2105,2,2,4,4,0
2,0,0,3,1210.0,2102.0,2102,2,2,2,2,0
2,1,0,3,1763.0,2105.0,2105,2,2,2,2,0
2,1,0,3,1339.0,2242.0,2107,3,1,4,4,0
1,1,1,3,2642.0,2102.0,2102,4,4,1,3,0
2,0,1,3,1948.0,2104.0,2102,2,1,2,2,1
1,1,1,3,579.0,2241.0,2135,3,2,2,2,0
1,0,1,3,2523.0,2242.0,2101,2,2,2,2,0
2,0,0,3,1002.0,2242.0,2107,1,1,2,2,0
1,0,1,3,1346.0,2242.0,2101,2,1,2,1,1
2,0,0,7,698.0,2156.0,2156,8,4,2,2,0
2,0,0,3,359.0,2242.0,2242,3,1,2,2,0
2,1,0,3,686.0,2135.0,2105,3,1,2,2,0
2,0,0,3,588.0,2206.0,2206,1,1,2,2,0
1,1,1,7,265.0,2156.0,2161,2,1,2,2,0
2,0,1,7,1859.0,2156.0,2156,1,1,2,2,0
1,1,1,3,956.0,2242.0,2107,5,1,2,2,0
1,1,1,3,1554.0,2242.0,2114,1,1,4,4,0
2,0,0,3,1973.0,2101.0,2101,1,1,2,2,0
2,0,0,3,1311.0,2103.0,2102,1,1,2,2,0
2,0,1,3,225.0,2241.0,2241,1,1,2,2,0
1,1,1,3,2500.0,2107.0,2101,5,3,1,2,0
1,1,1,7,1554.0,2209.0,2171,4,1,2,4,0
1,1,1,3,2746.0,2242.0,2101,2,2,2,2,0
2,1,0,3,2028.0,2137.0,2243,3,2,3,3,1
2,0,0,3,1088.0,2241.0,2107,2,2,2,2,0
2,1,1,3,1902.0,2107.0,2103,1,1,4,4,0
2,1,0,7,1361.0,2105.0,2105,2,2,2,2,0
3,1,0,3,1645.0,2105.0,2105,2,2,4,2,0
2,1,1,3,1230.0,2104.0,2137,5,1,1,2,0
2,0,0,3,314.0,2242.0,2242,2,2,2,2,0
2,0,1,3,966.0,2106.0,6101,4,3,2,2,0
2,1,1,3,2255.0,2102.0,2102,5,3,2,2,0
2,1,0,7,2810.0,2155.0,2101,2,1,1,1,0
2,0,1,7,1949.0,2160.0,2101,1,1,1,0,1
2,1,0,6,788.0,2241.0,2135,1,1,2,2,0
2,0,0,3,2338.0,2101.0,2101,2,2,2,2,0
1,1,1,5,360.0,2242.0,2242,2,1,2,2,0
1,0,1,3,1087.0,2242.0,2107,3,2,2,2,0
2,1,0,3,593.0,2135.0,2135,5,2,2,1,1
1,1,1,3,2446.0,2101.0,2101,1,1,2,2,0
2,0,0,3,1942.0,2105.0,2105,3,2,4,4,0
2,0,0,3,605.0,2206.0,2206,1,1,4,4,0
1,1,1,6,1214.0,2242.0,2101,1,1,2,2,0
2,1,1,3,269.0,2242.0,2242,7,5,2,2,0
2,0,0,3,2013.0,2101.0,2103,2,1,2,2,0
2,0,0,3,2302.0,2101.0,2102,2,2,4,2,0
1,1,1,3,2077.0,2102.0,2101,2,1,2,2,1
1,0,1,6,2241.0,2156.0,2156,2,1,2,2,0
1,1,1,3,1483.0,2135.0,2102,3,2,2,2,0
2,1,0,7,2022.0,2166.0,2171,2,2,2,2,0
1,1,1,3,2153.0,2101.0,2101,2,1,2,2,0
2,1,0,3,1635.0,2105.0,2103,3,2,2,2,0
