AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
1,0,1,6,418,2241,2241,1,2,2,0
2,1,0,3,643,2114,2114,3,2,2,0
2,1,0,3,1014,2107,2107,2,2,2,0
2,1,1,3,1098,2241,2242,2,2,2,0
1,1,1,3,308,2241,2241,1,2,2,0
2,1,0,3,1060,2119,2119,4,2,2,0
2,1,1,3,2298,2128,2102,3,0,2,1
2,0,1,3,2127,2102,2101,2,1,2,1
1,0,0,3,689,2135,2135,2,2,2,0
2,1,0,3,1462,2103,2102,3,0,0,0
1,0,0,3,521,2242,2206,6,2,2,0
2,1,1,3,2159,2241,2135,3,1,1,0
2,0,0,3,807,2242,2135,1,4,2,1
2,1,0,3,190,2248,2248,2,2,2,0
2,1,1,7,2073,2156,2156,2,2,2,0
2,0,0,3,1488,2102,2102,2,0,2,1
2,1,1,7,1141,2183,2171,2,1,2,0
2,1,0,3,1619,2242,2105,4,4,4,0
2,1,0,7,1969,2166,2101,2,2,2,0
1,1,1,3,1819,2101,2101,1,2,2,0
2,0,0,3,435,2241,2241,2,2,2,0
1,0,1,7,2778,2156,2101,2,2,2,1
1,1,1,6,588,2242,2135,1,2,2,0
2,1,0,7,1643,2212,2156,2,2,0,0
3,0,0,3,1343,2101,2101,1,4,4,0
1,1,1,7,1446,2156,2101,1,2,2,1
1,1,1,3,2464,2102,2101,1,2,2,1
2,1,0,3,1762,2101,2101,1,2,2,0
2,1,1,3,1645,2101,2105,5,2,1,0
1,0,1,7,1196,2156,2156,1,2,0,1
2,1,1,7,2152,2161,2166,2,0,2,0
1,0,0,3,314,2114,2114,2,2,2,0
2,1,0,3,1055,2119,2105,2,4,4,0
2,0,0,3,1530,2242,2102,3,2,1,0
2,0,0,3,1548,2242,2114,2,4,4,0
2,1,1,3,441,2241,2241,3,2,2,0
1,1,1,4,460,2242,2242,1,2,2,0
1,0,1,3,1437,2134,2101,3,2,2,0
2,0,0,3,1053,2248,2101,2,2,2,0
2,0,0,3,273,2242,2242,1,2,2,0
1,1,1,3,1272,2107,2107,1,2,2,0
2,1,1,3,783,2248,2242,4,2,2,0
1,1,0,3,602,2206,2206,1,2,2,0
2,1,1,3,2064,2102,2102,2,2,2,0
1,0,1,6,641,2242,2135,2,2,2,0
1,1,1,3,1305,2242,2206,2,2,2,0
2,0,0,3,2063,2105,2105,3,2,2,0
2,0,0,3,785,2135,2135,1,2,2,0
2,0,0,3,450,2243,2242,2,2,2,0
3,1,1,3,743,2106,2106,2,2,2,0
2,1,0,3,1198,2242,2102,3,2,2,0
2,1,1,9,1636,2156,2156,250,2,2,0
2,1,1,3,2208,2101,2101,1,2,2,0
2,0,0,3,989,2135,2101,1,2,2,0
2,0,1,3,315,2242,2242,2,2,2,0
2,1,1,3,1087,2101,2101,5,2,2,0
2,0,1,3,2773,2101,2101,2,2,2,0
2,1,0,3,1749,2101,2102,1,2,2,0
2,1,1,3,2522,2101,2102,2,2,2,0
2,0,1,7,1608,2209,2105,5,4,4,0
2,0,0,3,1010,2104,2101,3,2,2,1
1,1,1,3,1868,2101,2103,1,2,2,0
1,1,1,3,1553,2114,4101,7,2,2,0
2,0,0,7,958,2156,2156,2,2,2,0
2,1,0,3,1856,2102,2101,2,2,2,0
2,1,0,3,2248,2206,2101,2,4,4,0
1,0,1,3,328,2243,2243,1,2,2,0
2,1,1,3,1740,2105,2105,2,4,4,0
2,0,0,3,1210,2102,2102,2,2,2,0
2,1,0,3,1763,2105,2105,2,2,2,0
2,1,0,3,1339,2242,2107,3,4,4,0
1,1,1,3,2642,2102,2102,4,1,3,0
2,0,1,3,1948,2104,2102,2,2,2,1
1,1,1,3,579,2241,2135,3,2,2,0
1,0,1,3,2523,2242,2101,2,2,2,0
2,0,0,3,1002,2242,2107,1,2,2,0
1,0,1,3,1346,2242,2101,2,2,1,1
2,0,0,7,698,2156,2156,8,2,2,0
2,0,0,3,359,2242,2242,3,2,2,0
2,1,0,3,686,2135,2105,3,2,2,0
2,0,0,3,588,2206,2206,1,2,2,0
1,1,1,7,265,2156,2161,2,2,2,0
2,0,1,7,1859,2156,2156,1,2,2,0
1,1,1,3,956,2242,2107,5,2,2,0
1,1,1,3,1554,2242,2114,1,4,4,0
2,0,0,3,1973,2101,2101,1,2,2,0
2,0,0,3,1311,2103,2102,1,2,2,0
2,0,1,3,225,2241,2241,1,2,2,0
1,1,1,3,2500,2107,2101,5,1,2,0
1,1,1,7,1554,2209,2171,4,2,4,0
1,1,1,3,2746,2242,2101,2,2,2,0
2,1,0,3,2028,2137,2243,3,3,3,1
2,0,0,3,1088,2241,2107,2,2,2,0
2,1,1,3,1902,2107,2103,1,4,4,0
2,1,0,7,1361,2105,2105,2,2,2,0
3,1,0,3,1645,2105,2105,2,4,2,0
2,1,1,3,1230,2104,2137,5,1,2,0
2,0,0,3,314,2242,2242,2,2,2,0
2,0,1,3,966,2106,6101,4,2,2,0
2,1,1,3,2255,2102,2102,5,2,2,0
2,1,0,7,2810,2155,2101,2,1,1,0
2,0,1,7,1949,2160,2101,1,1,0,1
2,1,0,6,788,2241,2135,1,2,2,0
2,0,0,3,2338,2101,2101,2,2,2,0
1,1,1,5,360,2242,2242,2,2,2,0
1,0,1,3,1087,2242,2107,3,2,2,0
2,1,0,3,593,2135,2135,5,2,1,1
1,1,1,3,2446,2101,2101,1,2,2,0
2,0,0,3,1942,2105,2105,3,4,4,0
2,0,0,3,605,2206,2206,1,4,4,0
1,1,1,6,1214,2242,2101,1,2,2,0
2,1,1,3,269,2242,2242,7,2,2,0
2,0,0,3,2013,2101,2103,2,2,2,0
2,0,0,3,2302,2101,2102,2,4,2,0
1,1,1,3,2077,2102,2101,2,2,2,1
1,0,1,6,2241,2156,2156,2,2,2,0
1,1,1,3,1483,2135,2102,3,2,2,0
2,1,0,7,2022,2166,2171,2,2,2,0
1,1,1,3,2153,2101,2101,2,2,2,0
2,1,0,3,1635,2105,2103,3,2,2,0
2,1,0,3,206,2242,2242,4,2,2,0
2,1,1,3,348,2243,2243,3,2,2,1
2,0,1,3,1871,2135,2102,4,2,2,0
2,1,1,5,581,2241,2102,1,2,2,0
2,0,0,7,1916,2166,2156,3,2,1,1
2,0,0,7,1743,2166,2101,1,0,2,1
1,1,1,3,992,2107,2101,3,2,2,0
3,1,0,3,247,2241,2241,3,2,2,0
2,1,1,3,1489,2243,2102,3,0,2,0
2,1,1,9,422,2208,2208,156,2,2,0
2,0,0,3,1870,2107,2103,1,2,2,0
3,1,0,3,883,2242,2103,3,2,2,0
1,0,1,3,2268,2101,2101,1,2,2,0
2,0,0,3,1101,2119,2119,3,2,2,0
1,1,1,4,351,2242,2242,1,2,2,0
2,1,1,3,2020,2104,2136,2,1,2,1
2,0,1,3,1764,2101,2101,3,2,2,0
1,0,1,7,214,2156,2156,5,2,2,0
2,0,0,3,309,2242,2242,5,2,2,0
2,0,1,5,1026,2101,2101,1,2,2,0
2,0,1,3,693,2135,2135,1,2,2,0
2,1,0,7,1834,2156,2156,1,4,4,0
1,1,1,3,180,2242,2242,1,2,2,0
2,1,0,3,996,2101,2101,1,2,2,0
1,0,1,3,1927,2101,2101,1,2,2,0
1,1,1,6,846,2135,2101,1,2,2,0
2,1,0,3,2586,2101,2101,2,2,2,0
2,0,0,3,821,2242,2105,2,2,2,0
1,0,1,3,571,2242,2206,2,2,2,0
2,1,0,8,1666,2101,2101,2,2,2,0
2,0,1,3,516,2206,2206,4,2,2,0
2,1,0,7,2393,2161,2101,2,2,2,0
1,1,1,3,2726,2101,2101,1,2,2,1
2,0,1,9,1617,2151,2156,71,4,2,0
2,0,1,8,849,2155,2155,2,2,2,0
2,0,0,3,1075,2101,2101,2,2,2,0
2,1,0,7,627,2166,2161,1,0,2,1
1,0,1,3,1611,2105,2105,2,2,2,0
2,0,0,3,964,2101,2101,4,2,2,0
2,0,0,3,581,2241,2206,1,4,2,0
1,1,1,4,513,2241,2206,1,2,2,0
1,1,1,3,561,2102,2166,2,2,2,0
2,1,0,7,2564,2166,2102,3,4,4,1
2,1,0,3,502,2206,2206,1,2,2,0
1,0,1,3,1129,2105,2105,2,2,2,0
2,0,0,3,1038,2119,2119,2,4,2,0
2,1,1,3,2847,2101,2101,1,2,2,0
2,1,0,3,259,2101,2101,2,2,2,0
1,0,1,3,2485,2103,2101,2,2,0,0
1,0,1,3,2774,2107,2101,2,0,0,0
1,0,1,3,1038,2101,2101,2,2,2,0
2,0,0,3,637,2206,2206,1,2,2,0
2,1,0,3,1541,2101,2101,2,2,2,0
1,1,1,3,1488,2242,2107,5,2,2,0
2,0,1,3,829,2119,2105,2,2,2,0
1,0,1,3,1232,2242,2206,2,2,2,0
1,0,1,3,1080,2242,2206,1,4,4,1
2,0,1,3,1998,2101,2101,2,1,1,0
2,0,1,3,1695,2102,2102,2,1,1,1
1,1,1,3,1030,2104,2102,2,2,2,0
2,1,0,3,211,2242,2242,13,0,0,0
1,1,1,7,320,2212,2212,1,2,2,0
2,1,0,3,1011,2101,2101,3,4,2,0
2,1,0,3,1716,2105,2105,2,2,2,0
1,1,1,3,2208,2104,2102,4,1,2,0
2,1,0,3,529,2206,2206,6,2,2,0
2,0,0,3,1082,2102,2105,4,2,2,0
1,1,1,3,1520,2242,2103,1,2,2,0
1,1,1,3,1794,2102,2101,2,2,2,0
2,0,0,7,2013,2209,2161,4,2,2,0
1,1,1,3,1864,2105,2105,2,2,2,0
2,1,0,3,1579,2101,2101,3,2,2,0
2,1,1,9,2219,2156,2156,109,2,2,1
2,1,0,3,1760,2101,2101,2,2,2,0
2,1,0,3,1740,2107,2105,5,1,1,0
2,0,1,5,240,2117,2117,3,2,2,0
1,0,0,3,641,2135,2135,2,2,2,0
2,0,0,3,1553,2135,2114,3,2,2,0
2,1,1,3,2951,2135,2107,1,2,4,0
1,1,1,3,1005,2102,2107,1,2,2,0
2,1,0,3,2506,2101,2101,3,2,2,0
2,1,0,3,953,2114,2119,4,2,2,0
2,1,0,3,1013,2105,2105,4,2,2,0
2,0,0,3,1584,2242,2101,2,2,2,0
1,0,0,3,1934,2242,2107,2,4,2,1
2,0,0,3,1330,2242,2101,5,2,0,0
2,1,1,3,1798,2242,2102,2,2,2,0
1,1,1,3,577,2135,2135,2,2,2,1
2,1,0,3,2402,2101,2101,3,0,2,1
2,1,1,3,2008,2102,2105,2,1,0,0
1,1,1,3,2772,2242,2209,1,2,2,0
2,1,0,3,1783,2248,2120,2,2,2,0
2,1,1,7,786,2166,2135,5,0,2,0
1,1,1,3,1055,2107,2107,3,2,2,1
2,0,0,3,1081,2105,2105,2,2,0,0
1,1,1,3,638,2206,2101,3,2,2,0
2,1,0,3,866,2241,2101,2,2,2,0
3,1,0,3,1560,2115,4102,1,2,2,0
3,1,0,3,1554,2114,4101,1,2,2,0
2,0,1,3,2265,2114,2101,4,0,2,0
2,0,0,3,678,2242,2101,5,2,2,0
2,1,0,3,770,2242,2241,1,3,3,0
2,0,0,3,1703,2101,2103,1,2,2,0
2,1,0,5,1774,2105,2105,4,4,2,0
1,1,1,3,627,2206,2206,1,2,2,0
2,0,0,3,790,2242,2101,1,2,2,1
1,0,1,3,584,2206,2107,1,2,2,1
2,1,1,3,782,2135,2135,5,2,2,0
2,1,0,3,1433,2248,2102,1,2,2,0
2,0,1,9,2190,2212,2166,2637,2,2,1
2,0,1,7,1817,2156,2166,3,1,2,0
2,0,1,3,2337,2242,2135,2,2,2,0
2,1,1,6,317,2135,2102,1,2,2,0
2,1,0,3,1809,2119,2105,2,0,2,0
2,1,0,3,842,2206,2134,1,2,2,0
2,1,1,3,1711,2136,2102,3,2,2,0
2,1,0,3,2770,2101,2102,1,2,2,0
2,0,0,3,1872,2242,2102,2,2,2,0
1,1,1,7,1062,2166,2107,5,2,2,1
2,0,0,3,374,2242,2242,3,2,2,0
1,1,1,3,1440,2114,2101,2,2,2,0
1,1,1,6,874,2101,2103,1,2,2,0
2,0,1,3,1108,2101,2101,1,2,2,0
2,1,1,3,1489,2119,2105,3,2,2,0
2,0,0,3,1954,2206,2101,2,2,4,0
2,1,1,3,2937,2241,2102,1,2,2,0
2,1,0,3,1493,2248,2105,2,1,1,1
1,1,1,3,1807,2248,2102,4,4,2,0
1,0,0,3,1678,2105,2105,5,2,2,0
1,1,1,3,1451,2101,2101,1,2,2,1
2,1,0,3,678,2241,2102,1,2,2,0
1,1,1,3,1597,2107,2103,1,2,2,0
1,1,1,3,1571,2242,2101,2,2,2,0
2,0,0,3,1340,2206,2101,2,2,2,1
2,0,0,3,779,2101,2101,2,2,2,0
2,0,0,3,1543,2252,2114,1,2,2,0
1,1,1,3,1718,2242,2166,2,2,2,0
2,0,1,3,632,2101,2101,1,2,2,0
2,1,0,7,1418,2165,2165,3,1,1,0
3,0,1,3,336,2242,2242,1,2,2,0
2,0,1,3,897,2243,2242,2,2,2,1
2,0,1,3,2602,2101,2101,1,1,2,0
2,1,0,5,1255,2105,2105,3,2,2,0
2,0,0,3,1949,2105,2105,2,2,2,0
2,0,0,3,1726,2103,2103,1,2,2,0
1,0,1,3,1788,2241,2101,2,2,2,0
2,1,0,3,2227,2102,2104,2,2,2,0
2,0,0,3,1654,2135,2101,3,2,2,0
2,1,0,3,2009,2107,2101,2,4,4,0
1,1,1,7,329,2208,2208,1,2,2,0
2,1,1,3,3134,2101,2101,2,4,4,0
2,0,0,3,903,2105,2105,4,2,2,0
1,0,1,7,2395,2156,2166,1,2,2,1
2,1,0,3,1559,2107,2114,3,2,2,0
1,0,1,3,1936,2101,2101,3,2,2,1
2,1,1,3,2014,2105,2105,2,4,4,0
2,1,0,7,2266,2212,2101,2,2,2,0
2,1,0,3,1509,2102,2102,2,2,2,0
2,1,0,3,289,2243,2243,3,2,2,0
2,1,0,3,1833,2101,2101,3,2,2,0
1,1,0,3,189,2242,2242,4,2,2,0
2,0,1,7,2071,2154,2154,2,4,4,0
2,1,1,3,610,2102,2102,4,2,1,0
1,0,1,3,2783,2108,2101,1,2,2,0
2,1,0,3,185,2242,2242,1,2,2,0
2,1,0,3,757,2242,2135,3,2,2,0
1,1,1,4,344,2242,2242,1,2,2,0
2,1,1,7,3032,2161,2101,1,0,2,0
1,0,1,3,413,2242,2242,1,2,2,0
2,0,0,3,409,2102,2101,3,1,1,0
2,1,0,3,771,2105,2105,3,2,2,0
1,0,1,3,401,2241,2241,2,2,2,0
2,1,0,7,1784,2166,2166,2,4,2,0
1,0,1,3,1746,2101,2101,3,2,2,0
1,1,1,3,1646,2105,2105,3,2,2,0
2,1,0,3,206,2241,2241,4,2,2,0
2,1,0,3,2996,2102,2101,1,2,2,0
2,1,0,3,1193,2241,2135,3,2,2,0
1,1,1,4,640,2206,2135,1,2,2,0
1,1,1,3,2618,2102,2101,3,1,4,0
2,1,0,3,2024.019017,2103.799049,2146,2,1,2,1
2,0,0,3,2594.447491,2102.238848,2101,4,0,2,1
1,0,0,3,2097.43206,2101.851336,2101,2,2,2,1
1,1,1,3,1861.535608,2106.791874,2101,2,2,1,1
2,1,0,3,1624.411639,2105.016343,2105,2,2,2,1
1,1,0,3,2046.816309,2102,2101,1,1,2,1
2,1,0,3,1112.997612,2117.99236,2143,3,2,2,1
1,0,0,3,1720.430088,2242,2102,1,2,2,1
1,0,0,3,1099.937029,2135.677162,2115,1,2,2,1
1,0,0,3,1104.316437,2132.389394,2109,1,2,2,1
1,0,1,3,1863.985733,2242,2104,2,2,2,1
1,0,1,3,2231.539105,2246.489126,2218,1,1,2,1
1,1,1,3,2030.144622,2103.381541,2106,2,2,2,1
1,1,1,3,1407.751047,2243,2102,2,2,1,1
2,0,0,3,1690.821978,2102,2101,1,1,1,1
2,0,1,3,497.0403258,2120.612049,2120,1,2,2,1
1,0,1,3,402,2209.240759,2197,1,2,2,1
2,0,0,3,2612.32173,2101,2101,4,1,1,1
2,1,0,3,265.4138605,2166.677566,2166,1,2,2,1
1,1,0,3,944.8282214,2245.991188,2123,3,2,2,1
2,0,0,3,799.7221061,2165.582114,2136,1,2,2,1
1,0,0,3,583.7246406,2135.720091,2135,1,2,2,1
1,1,1,7,2151.655532,2165.565839,2101,1,2,2,1
1,1,1,3,576.9599483,2135.258516,2134,2,2,2,1
1,1,0,6,1070.82074,2158.649384,2110,4,2,2,1
1,0,1,4,2429.775344,2124.702191,2166,1,2,2,1
1,1,1,6,2153.939249,2168.308544,2101,1,1,1,1
2,0,0,3,2959.890253,2102.897515,2193,2,1,1,1
1,0,1,3,2435.556091,2102.092682,2101,4,2,2,1
1,0,1,3,2445.217166,2110.80455,2166,1,2,2,1
2,0,0,3,2601.111125,2101.616402,2104,2,0,0,1
1,1,1,8,2218.384539,2153.866402,2153,104,2,2,1
1,0,1,3,1409.778099,2134.905117,2133,2,2,2,1
2,1,0,6,1711.926832,2150.412412,2141,1,2,2,1
1,1,1,3,2094.148505,2101.408672,2101,1,1,2,1
1,1,0,3,2392.832373,2101.208355,2101,3,0,1,1
2,0,0,6,1740.15565,2178.009476,2101,1,0,2,1
1,1,0,7,2125.774721,2186.160914,2134,1,2,0,1
1,1,0,6,1062.105506,2165.912079,2107,4,2,2,1
1,0,0,3,3006.305265,2101.486535,2101,1,2,2,1
2,0,1,3,2592.057676,2103.382431,2101,4,3,1,1
1,0,0,5,1933.22824,2197.17491,2135,2,2,1,1
1,0,0,3,215.1504605,2242,2242,1,2,2,1
2,0,0,5,1915.302178,2143.320771,2136,2,2,1,1
2,0,0,3,2894.450601,2189.258949,2101,2,2,2,1
2,1,1,3,1410.610277,2102,2102,2,2,2,1
2,0,0,3,722.0167716,2102.691018,2101,1,2,0,1
2,0,0,3,2900.603541,2101.20305,2108,1,2,1,1
2,1,0,3,645.9363879,2238.785509,2131,1,2,2,1
2,0,1,3,546.3331389,2101.450978,2101,2,1,2,1
1,1,1,3,1420.216316,2228.617539,2101,2,2,1,1
1,0,1,3,1386.782661,2242.668568,2101,2,2,1,1
1,0,0,3,429.1056567,2242,2242,2,2,2,1
1,0,1,4,2427.366618,2123.633382,2125,2,2,2,1
1,0,1,3,608.2213021,2242,2211,1,2,2,1
1,0,0,3,2471.124293,2102.035512,2101,1,2,2,1
2,0,0,3,543.6255793,2132.058197,2132,3,2,2,1
2,0,0,3,406.4506376,2242.561266,2242,6,2,2,1
1,0,0,3,2863.153292,2119.686841,2119,1,2,2,1
1,0,0,3,215.1785419,2242,2242,1,2,2,1
1,0,0,5,1739.813787,2142.501679,2101,1,0,1,1
1,0,0,3,1833.494099,2136.784381,2103,4,1,0,1
1,0,0,3,1464.459953,2202.149883,2131,1,2,2,1
1,0,1,5,1434.319835,2150.002077,2111,1,2,2,1
1,0,0,3,1107.109587,2117.58631,2103,2,2,2,1
1,0,1,3,1417.864739,2206,2104,3,2,2,1
1,1,1,3,979.3117708,2102,2102,1,0,2,1
2,1,0,7,2100.209636,2181.262044,2139,1,1,0,1
1,1,1,3,1436.468336,2101.501092,2101,2,2,2,1
1,0,1,3,904.1248406,2244.678435,2174,2,2,2,1
2,0,0,3,1826.748651,2106.532093,2101,2,2,1,1
1,0,0,3,596.2704609,2135.654092,2135,2,2,1,1
1,1,0,3,1538.545765,2242,2105,1,2,2,1
1,1,1,3,2752.479257,2101,2101,1,2,2,1
1,1,1,3,2051.169891,2102,2101,1,1,2,1
1,0,0,3,1104.197313,2133.895049,2106,1,2,2,1
2,0,0,3,1785.240249,2137.839834,2101,2,0,2,1
2,0,0,3,803.0273104,2239.782685,2137,1,3,2,1
1,0,0,3,1734.428271,2106.904712,2101,2,1,1,1
1,1,1,3,2307.206587,2101,2101,1,2,2,1
1,0,1,3,1940.331581,2102.082895,2101,2,2,2,1
2,0,1,3,339.0059359,2247.211307,2241,2,2,2,1
2,0,0,3,547.9904831,2134.289436,2134,2,1,2,1
1,0,0,3,1106.543747,2120.755016,2104,2,2,2,1
1,0,1,3,898.3991598,2242.65021,2229,1,2,2,1
2,0,0,3,751.5643609,2112.905343,2112,1,2,0,1
2,1,0,4,607.840163,2148.530737,2146,3,1,1,1
1,0,1,5,2150.15834,2149.810149,2111,1,2,2,1
2,0,0,6,1330.004407,2138.120252,2138,13,3,2,1
1,0,1,3,895.69084,2242.98993,2242,1,2,2,1
1,0,1,3,2294.389435,2124.245013,2101,2,0,2,1
1,0,0,7,254.5804095,2230.278442,2230,3,3,2,1
2,1,0,3,1511.180809,2242,2101,2,2,2,1
2,0,0,3,2229.16642,2101.083341,2101,2,3,3,1
1,0,1,3,2461.266146,2102.32163,2101,1,2,2,1
2,1,0,3,1879.56456,2106.330451,2913,3,2,2,1
1,0,0,3,1940.63741,2242,2107,1,3,2,1
1,0,0,3,1809.061132,2242,2106,1,2,2,1
2,0,0,3,1704.620625,2102.874602,2104,3,1,1,1
1,0,0,4,1727.179839,2210.530822,2101,1,1,2,1
1,0,1,3,3020.402583,2103.254008,2193,3,2,1,1
1,1,1,3,1387.087329,2242.637687,2102,3,2,2,1
1,1,1,3,1408.79999,2243,2102,3,2,1,1
2,1,0,3,593,2122.025131,2121,3,1,1,1
2,0,0,3,1108.345295,2103.726475,2124,3,2,2,1
1,0,0,3,1844.766353,2133.401862,2103,4,2,0,1
1,1,1,3,1436.64046,2104.522528,2101,1,2,2,1
2,1,0,3,857.9349163,2135.865184,2102,4,1,1,1
1,0,0,3,416.7931986,2181.263832,2214,1,1,1,1
2,1,0,3,657.1979486,2201.526998,2107,1,1,2,1
2,0,0,3,597.7090419,2135,2153,3,2,1,1
1,0,0,3,2255.426591,2101.013331,2101,1,1,3,1
1,0,1,6,2782.925464,2145.77019,2101,2,2,2,1
1,0,1,3,395.0985556,2246.672799,2128,3,2,2,1
2,0,0,3,1826.262261,2106.836087,2101,2,2,1,1
2,0,0,3,2663.641837,2101.872425,2101,3,1,1,1
2,0,1,5,568.2151213,2213.340716,2215,11,2,2,1
1,1,1,7,2098.076302,2166,2123,1,1,1,1
1,1,1,4,1721.416681,2132.355529,2101,1,1,1,1
1,1,1,7,228.6339847,2213.884416,2213,1,2,1,1
1,0,0,3,1374.243924,2206,2104,2,2,2,1
2,1,0,3,2000.120116,2101.160017,2102,2,1,2,1
1,1,1,3,2079.590588,2117.07251,2107,1,1,1,1
2,1,0,3,2494.637791,2242,2103,2,2,2,1
1,1,1,4,2477.547604,2120.588572,2101,1,2,2,1
1,1,1,3,1858.259996,2242,2103,2,2,2,1
1,0,0,3,1825.026149,2127.425912,2102,1,2,2,1
1,0,1,3,1925.197926,2102.408966,2101,2,2,2,1
1,0,0,3,1728.606562,2105.934427,2103,3,1,1,1
1,1,1,3,2696.986757,2104.703818,2101,2,2,2,1
1,0,1,3,2455.078827,2107.693178,2101,3,2,1,1
2,0,0,3,2931.872692,2101,2101,1,2,2,1
2,1,0,4,2488.558785,2242,2106,1,2,2,1
1,1,1,3,1407.900917,2242.953044,2102,4,2,2,1
1,1,1,3,2714.298921,2101.344149,2101,1,2,2,1
2,0,0,3,2220.936343,2101.325402,2101,2,3,3,1
2,1,0,3,2564.34732,2220.485816,2105,2,3,2,1
2,0,1,7,1338.222574,2154.500792,2143,16,3,2,1
1,0,0,4,1314.410041,2186.315416,2130,2,2,2,1
2,0,0,3,1340.855264,2212.157904,2101,1,2,2,1
1,0,0,3,2847.417038,2201.208296,2115,2,2,2,1
2,1,0,4,609.5236841,2150.065712,2147,3,1,1,1
2,0,0,3,2583.152601,2103.847399,2102,3,3,1,1
1,1,1,3,2299.059766,2123.231054,2101,3,0,2,1
1,0,1,3,1345.586365,2242,2102,1,2,1,1
1,1,1,3,2345.931051,2101.748564,2101,2,1,1,1
2,0,0,8,725.2834578,2196.979797,2188,6,2,2,1
2,1,0,3,1338.443991,2105.667955,2105,2,2,2,1
2,0,1,3,2239.404127,2101.965756,2101,2,3,3,1
2,0,1,3,2127.599521,2102.230585,2102,2,1,2,1
2,1,0,3,1511.223949,2242.245069,2102,2,1,1,1
1,0,1,4,199.5523368,2235.324658,2235,2,2,2,1
2,1,0,3,379.5778337,2242.122838,2242,5,2,2,1
1,0,1,7,1023.704059,2159.037102,2141,2,3,3,1
2,0,0,6,1740.280336,2162.334365,2101,1,0,2,1
2,1,0,3,2408.260972,2101.189726,2101,3,0,2,1
1,1,1,4,1040.576866,2104.329049,2104,1,2,2,1
1,0,1,3,2192.183932,2242.669732,2199,4,0,3,1
1,0,0,3,1845.522968,2135.608656,2103,4,2,0,1
2,1,0,3,2299.441776,2101.459053,2101,1,2,2,1
2,0,0,3,1920.855044,2135.275218,2101,2,1,0,1
2,1,0,4,2028.579265,2142.503018,2217,2,3,2,1
2,1,0,7,2511.420574,2161.38777,2101,1,2,2,1
1,0,1,3,1937.121536,2101.280384,2101,2,2,2,1
1,0,0,3,1663.046732,2101.376502,2101,1,2,2,1
2,0,0,3,476.0942746,2108.832411,2225,1,1,1,1
1,0,0,3,1733.096477,2106.682746,2101,2,1,1,1
2,0,0,3,1469.624901,2211.638735,2130,2,1,1,1
1,1,1,3,2457.575504,2102,2147,1,2,2,1
1,0,1,3,1455.272851,2101.884038,2101,1,1,2,1
2,0,0,3,383.2733726,2242.111789,2241,5,2,2,1
2,0,0,3,2598.480121,2101.679045,2105,2,0,0,1
2,0,1,3,2234.923667,2101.381348,2101,2,3,3,1
2,1,1,4,2489.837412,2132.853356,2103,2,2,1,1
2,0,0,3,1141.090929,2119.782984,2112,2,2,2,1
2,0,0,7,2296.758834,2185.422437,2134,928,2,2,1
2,0,1,9,2198.409965,2212,2168,2637,2,2,1
1,0,1,3,1421.189211,2206,2103,3,3,2,1
1,0,1,3,1404.511485,2242.959205,2101,2,2,1,1
1,0,1,3,348.7387714,2246.546033,2241,3,2,2,1
1,0,0,3,1914.385437,2101.029649,2101,2,3,2,1
1,1,1,3,1861.313015,2107.224694,2101,2,2,1,1
1,0,0,4,1937.77372,2221.370331,2105,1,3,1,1
1,1,0,3,1524.695623,2242,2103,1,2,2,1
2,0,0,3,599.382683,2242.070473,2200,1,2,2,1
1,0,1,3,2466.170115,2102,2101,1,2,2,1
1,0,0,3,2471.000259,2102.000074,2101,1,2,2,1
2,1,0,3,2131.312791,2101.4453,2101,1,2,2,1
2,0,0,3,1803.86797,2105.455905,2101,1,2,1,1
1,0,1,3,1937.456426,2242,2104,1,2,2,1
2,0,0,3,998.8938867,2101.223472,2101,2,3,2,1
2,0,0,6,362.3389655,2166.825766,2127,1,2,2,1
1,1,1,3,2293.834772,2101.622361,2101,2,2,2,1
1,1,1,3,704.5984281,2104,2103,3,2,1,1
1,1,0,5,1072.250421,2157.457982,2110,4,2,2,1
2,1,0,5,2525.011808,2204.481852,2104,1,2,2,1
1,1,0,7,2267.405402,2167.634805,2102,2,2,2,1
2,1,0,5,2577.527897,2178.58409,2103,2,4,3,1
2,0,0,3,1693.049507,2102,2101,1,1,1,1
2,1,1,3,217.7437118,2241.676833,2241,1,2,2,1
1,0,1,3,503.4906846,2246.933151,2242,1,2,0,1
1,1,1,3,586.9632471,2114.450803,2113,2,1,2,1
2,1,0,3,1368.902993,2103.93733,2103,1,2,2,1
1,1,0,3,2123.029019,2117.948483,2229,2,2,1,1
1,0,0,3,1844.924945,2102,2101,3,2,2,1
1,0,1,3,2301.874841,2101.068554,2101,2,2,2,1
1,0,1,4,2791.730436,2145.96622,2119,1,2,2,1
1,0,0,3,1014.572548,2104.304837,2101,3,2,2,1
2,1,0,7,2092.202997,2186.342925,2152,1,2,0,1
2,0,1,3,346.4360303,2245.606616,2241,3,2,2,1
1,0,0,3,1838.971118,2136.878812,2103,4,1,0,1
1,1,0,3,2019.038668,2101.742173,2105,2,2,2,1
1,0,1,3,2214.083848,2102.919588,2101,2,2,2,1
