Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Den,Rep,Mark
ve,2,30,4.2,1.523,1.352,0.0,0.0,-1
爷爷,2,28,7.4,1.523,1.367,0.0,0.0,0
表示,2,28,7.4,2.095,2.305,0.0,0.0,0
绝对,2,28,6.0,1.831,1.767,0.0,0.0,0
忽悠,2,28,8.9,2.272,2.254,0.0,0.0,1
到底,2,28,5.6,2.168,1.866,0.0,0.0,0
排面,2,28,5.6,1.946,1.386,0.0,0.0,1
记得,2,28,6.0,1.633,2.398,0.0,0.125,0
搞笑,2,28,5.5,2.272,1.494,0.0,0.0,-1
长春,2,26,7.2,1.277,1.418,0.0,0.0,0
马哥,2,26,4.2,1.332,2.02,0.0,0.0,-1
名字,2,26,5.9,1.234,1.735,0.0,0.0,0
温柔,2,26,9.0,1.484,1.332,0.0,0.0,0
没错,2,24,5.4,1.748,1.277,0.0,0.0,-1
多少,2,24,5.8,1.846,1.468,0.0,0.0,0
弟弟,2,24,6.0,1.295,1.277,0.0,0.0,0
遇到,2,24,5.6,1.792,1.699,0.0,0.0,0
老铁,2,24,4.7,2.146,1.332,0.0,0.0,1
气质,2,24,5.8,1.834,1.846,0.0,0.0,0
第三,2,24,4.9,1.889,1.517,0.0,0.0,0
美式,2,24,5.8,2.025,1.82,0.0,0.0,-1
难道,2,24,5.5,1.609,1.699,0.0,0.0,0
电影,2,24,8.1,1.792,2.197,0.0,0.0,0
他俩,2,24,4.6,1.748,2.485,0.0,0.0,0
各位,2,24,7.8,1.332,1.581,0.0,0.0,0
爆炸,2,24,6.7,2.272,1.55,0.0,0.0,0
简直,2,22,6.8,1.609,1.972,0.0,0.0,0
描边,2,22,8.1,1.696,1.677,0.0,0.0,-1
声控,2,22,4.9,1.386,1.303,0.0,0.0,-1
哪里,2,22,4.9,1.55,1.735,0.0,0.0,0
并不,2,22,4.8,1.609,1.54,0.0,0.0,0
几遍,2,22,6.0,1.39,1.303,0.0,0.0,-1
在哪,2,22,4.4,1.733,1.677,0.0,0.0,-1
暴露,2,22,7.6,2.043,1.359,0.0,0.0,0
吐槽,2,22,6.6,2.303,1.561,0.0,0.0,1
看完,2,20,4.1,1.792,1.228,0.0,0.0,0
羊仔,2,20,8.0,1.215,1.386,0.0,0.5,-1
确实,2,20,7.0,2.197,1.213,0.0,0.0,0
交流,2,20,8.2,1.609,1.609,0.0,0.0,0
结尾,2,20,6.6,2.079,2.079,0.0,0.0,0
微博,2,20,8.8,1.314,1.242,0.0,0.0,1
瑶哥,2,20,4.8,1.733,1.733,0.0,0.0,-1
同学,2,18,5.4,1.277,1.475,0.0,0.0,0
撒娇,2,18,7.7,1.906,1.792,0.0,0.0,-1
大型,2,18,5.5,1.332,1.427,0.0,0.0,0
土豆,2,18,9.2,1.792,1.475,0.0,0.0,0
妹子,2,18,4.5,1.427,1.386,0.0,0.0,0
稳定,2,18,7.7,1.427,1.332,0.0,0.0,0
洋洋,2,18,6.0,1.946,1.427,0.0,0.0,-1
技术,2,18,8.9,1.792,2.043,0.0,0.0,0
大概,2,18,5.6,1.748,1.303,0.0,0.0,0
想起,2,18,4.8,1.277,1.831,0.0,0.0,0
手机,2,18,5.1,1.242,2.043,0.0,0.0,1
一般,2,18,5.1,1.792,1.748,0.0,0.0,0
坏话,2,18,4.4,1.523,1.242,0.0,0.0,-1
毒枭,2,18,7.5,1.332,1.792,0.0,0.125,-1
其他,2,16,4.7,1.792,2.079,0.0,0.0,0
纯正,2,16,6.5,1.906,1.475,0.0,0.0,-1
炸毛,2,16,6.9,1.386,1.906,0.0,0.0,-1
遇上,2,16,4.8,1.475,1.494,0.0,0.0,0
完全,2,16,6.2,1.332,1.906,0.0,0.0,0
变成,2,16,5.4,1.55,1.733,0.0,0.0,0
自带,2,16,5.4,1.332,1.748,0.0,0.0,-1
告诉,2,14,9.0,1.609,1.55,0.0,0.0,0
直接,2,14,6.5,1.609,1.332,0.0,0.0,0
瞬间,2,14,8.5,1.609,1.792,0.0,0.0,0
厕所,2,14,7.8,1.55,1.609,0.0,0.0,0
全程,2,14,7.8,1.609,1.561,0.0,0.0,1
纠结,2,12,6.9,1.332,1.242,0.0,0.0,1
认识,2,12,7.7,1.332,1.386,0.0,0.0,0
切换,2,12,7.4,1.332,1.792,0.0,0.0,-1
事儿,2,12,4.0,1.242,1.242,0.0,0.0,0
老师,2,12,5.2,1.609,1.386,0.0,0.0,0
一些,2,12,4.2,1.33,1.609,0.0,0.0,0
99,2,12,6.3,1.386,1.332,0.0,0.0,1
欺骗,2,10,5.1,1.386,1.332,0.0,0.0,0
跟他,2,10,4.0,1.386,1.609,0.0,0.0,-1
认真,2,10,4.1,1.609,1.332,0.0,0.0,0
脑补,2,10,8.4,1.386,1.332,0.0,0.0,1
老夫,2,8,5.8,1.386,1.386,0.0,0.0,-1
耳机,2,8,6.5,1.386,1.386,0.0,0.0,1
50,2,8,4.3,1.386,1.386,0.0,0.0,-1
套路,2,8,8.2,1.386,1.386,0.0,0.0,-1
敢说,2,8,4.6,1.386,1.386,0.0,0.0,-1
故意,2,8,6.4,1.386,1.386,0.0,0.0,0
带着,2,8,5.6,1.386,1.386,0.0,0.0,-1
忘记,2,8,7.4,1.386,1.386,0.0,0.0,0
明年见,3,764,5.5,2.08,2.514,0.0,0.25,1
中国人,3,404,4.8,1.94,3.468,0.0,0.0,0
钢蛋儿,3,358,4.4,3.531,3.469,0.0,0.25,-1
某幻君,3,270,5.9,1.832,1.498,0.0,0.0,1
吹一年,3,258,5.1,2.138,1.575,0.0,0.0,-1
右上角,3,250,6.5,1.794,2.488,0.0,0.0,1
sia,3,234,4.9,2.34,2.273,0.0,0.875,-1
bgm,3,146,5.8,2.612,3.282,0.0,0.0,1
gay,3,138,5.6,2.313,2.32,0.0,0.125,1
略略略,3,134,5.9,1.386,2.257,0.0,0.125,1
为什么,3,110,5.0,2.672,2.847,0.0,0.0,0
说中文,3,108,4.6,2.743,2.862,0.0,0.0,-1
听不懂,3,108,5.0,2.586,2.483,0.0,0.0,-1
男孩子,3,96,5.5,1.471,2.672,0.0,0.0,0
鸡肉卷,3,90,7.3,2.358,2.496,0.0,0.0,-1
小哥哥,3,76,5.0,1.816,2.195,0.0,0.0,1
墨西哥,3,72,5.5,2.288,2.133,0.0,0.0,0
外国人,3,70,4.7,1.729,2.399,0.0,0.0,0
ing,3,64,4.9,1.28,1.609,0.0,0.0,-1
我的妈,3,62,4.2,1.936,2.174,0.0,0.0,-1
气泡音,3,60,4.9,2.262,2.491,0.0,0.0,-1
呜呜呜,3,58,6.7,2.043,1.517,0.0,0.0,1
不一样,3,52,4.1,2.447,1.594,0.0,0.0,-1
女孩子,3,50,5.0,1.454,1.631,0.0,0.0,0
男朋友,3,48,5.4,1.844,2.043,0.0,0.0,-1
woc,3,42,5.5,1.946,2.146,0.0,0.125,1
木子洋,3,42,7.7,1.414,1.451,0.0,0.0,-1
普通话,3,42,6.1,1.709,2.025,0.0,0.0,0
俄罗斯,3,36,7.2,1.965,2.176,0.0,0.0,0
not,3,34,4.2,1.386,1.609,0.0,0.0,-1
哇哇哇,3,34,6.0,1.386,1.581,0.0,0.125,-1
在这里,3,34,4.6,2.48,1.609,0.0,0.0,-1
有点像,3,32,4.9,1.643,2.708,0.0,0.0,-1
up主,3,32,5.9,1.839,2.064,0.0,0.0,1
在一起,3,30,5.6,1.846,1.708,0.0,0.0,-1
学英语,3,30,4.2,1.952,1.946,0.0,0.0,-1
就知道,3,26,4.3,2.095,2.098,0.0,0.0,-1
低音炮,3,24,8.6,1.386,1.494,0.0,0.0,-1
没变声,3,24,5.0,1.427,1.54,0.0,0.0,-1
讲英语,3,24,4.3,1.972,1.792,0.0,0.0,-1
才发现,3,22,6.4,1.677,1.228,0.0,0.0,-1
成这样,3,20,5.8,1.28,1.609,0.0,0.0,-1
第一次,3,20,6.5,1.906,1.889,0.0,0.0,0
伦敦腔,3,20,8.1,2.164,1.906,0.0,0.0,-1
十分钟,3,18,7.0,1.609,1.946,0.0,0.0,-1
100,3,18,5.9,1.386,1.735,0.0,0.0,-1
能不能,3,16,5.4,1.792,1.906,0.0,0.0,0
觉得他,3,16,4.0,1.667,1.321,0.0,0.0,-1
学英文,3,14,4.4,1.561,1.332,0.0,0.0,-1
000,3,14,5.6,1.55,1.748,0.0,0.0,-1
像罗恩,3,12,4.5,1.561,1.332,0.0,0.0,-1
不会说,3,12,4.1,1.386,1.242,0.0,0.0,-1
讲中文,3,12,4.0,1.386,1.609,0.0,0.0,-1
一直在,3,12,4.8,1.332,1.792,0.0,0.0,-1
以为他,3,10,4.1,1.332,1.332,0.0,0.0,-1
能看到,3,10,5.0,1.609,1.386,0.0,0.0,-1
说人家,3,8,4.0,1.386,1.386,0.0,0.0,-1
多少遍,3,8,6.0,1.386,1.386,0.0,0.0,-1
确实像,3,8,5.1,1.386,1.386,0.0,0.0,-1
很明显,3,8,5.4,1.386,1.386,0.0,0.0,-1
越来越,3,8,9.0,1.386,1.386,0.0,0.0,0
我也爱你,4,296,4.3,1.264,2.312,0.0,0.0,-1
高手过招,4,278,6.2,1.39,1.547,0.0,0.0,-1
钢蛋声音,4,238,4.7,2.39,1.694,0.0,0.0,-1
太可爱了,4,200,4.0,2.853,1.876,0.0,0.0,-1
太好听了,4,158,4.1,1.709,1.582,0.0,0.0,-1
互相试探,4,134,7.0,1.457,1.498,0.0,0.0,-1
这个声音,4,106,4.8,2.732,2.364,0.0,0.0,-1
笑死我了,4,100,4.1,1.673,1.228,0.0,0.0,-1
jojo,4,72,5.3,1.748,1.792,0.0,0.0,1
新年快乐,4,52,6.7,1.386,1.386,0.0,0.0,1
这个小哥,4,46,4.8,1.277,1.326,0.0,0.0,-1
喜欢钢蛋,4,46,4.4,1.347,1.873,0.0,0.0,-1
怎么这么,4,28,5.6,2.043,2.305,0.0,0.0,-1
钢蛋英语,4,26,4.7,1.386,1.951,0.0,0.0,-1
这个钢蛋,4,24,4.5,1.386,2.197,0.0,0.0,-1
喜欢这个,4,24,4.6,1.359,1.936,0.0,0.0,-1
像林更新,4,20,5.4,1.505,1.386,0.0,0.0,-1
什么时候,4,20,6.5,1.831,2.025,0.0,0.0,-1
你们两个,4,18,4.4,1.386,2.043,0.0,0.0,-1
欺负崔西,4,18,4.7,1.561,1.386,0.0,0.0,-1
感觉崔西,4,18,4.7,1.386,1.906,0.0,0.0,-1
就是这样,4,16,5.8,1.733,1.561,0.0,0.0,1
觉得崔西,4,16,4.7,2.079,1.475,0.0,0.0,-1
英语听力,4,14,5.6,1.332,1.332,0.0,0.0,-1
钢蛋说话,4,12,4.6,1.386,1.561,0.0,0.0,-1
东北口音,4,12,4.8,1.386,1.386,0.0,0.0,-1
听不出来,4,12,5.0,1.561,1.332,0.0,0.0,-1
英语怎么,4,10,5.4,1.386,1.332,0.0,0.0,-1
英语也太,4,10,4.6,1.332,1.332,0.0,0.0,-1
这个视频,4,10,4.4,1.386,1.386,0.0,0.0,-1
你也有今天,5,902,4.5,1.289,1.339,0.0,0.0,-1
看哈利波特,5,226,5.2,1.885,2.147,0.0,0.0,-1
tracy,5,152,5.5,2.607,3.188,0.0,0.0,-1
两个中国人,5,90,4.9,2.212,2.506,0.0,0.0,-1
钢蛋的声音,5,80,4.6,2.245,2.836,0.0,0.0,-1
太可爱了吧,5,54,4.8,1.631,1.33,0.0,0.0,-1
太好听了吧,5,48,5.0,1.538,1.386,0.0,0.0,-1
钢蛋儿声音,5,42,4.6,1.386,1.773,0.0,0.0,-1
发现右上角,5,18,6.4,1.427,1.332,0.0,0.0,-1
声音太苏了,5,16,4.1,1.386,1.242,0.0,0.0,-1
只有中国人,5,16,4.9,1.332,1.475,0.0,0.0,-1
崔西的声音,5,14,4.8,1.386,1.609,0.0,0.0,-1
原版,2,198,4.1,1.463,2.275,1.782,1.0,1
天皇,2,64,4.6,1.792,3.022,0.573,0.0,0
恶心,2,37,5.5,1.952,2.211,0.336,0.0,0
奶奶,2,34,4.5,1.748,2.359,0.309,0.0,0
这个,2,21,4.4,2.02,2.302,0.164,0.0,0
无缝,2,20,5.5,1.609,1.238,0.182,0.0,1
不要,2,13,4.1,1.667,1.631,0.118,0.0,0
什么,2,13,6.3,1.972,2.398,0.118,0.0,0
有点,2,9,5.6,1.609,1.831,0.082,0.0,0
纸巾,2,9,6.8,1.386,1.792,0.082,0.0,-1
声音,2,9,6.7,1.427,1.792,0.082,0.0,0
已经,2,8,7.3,1.561,1.55,0.073,0.0,0
是真的,3,27,4.4,1.783,2.205,0.245,0.0,-1
乔碧萝,3,10,6.2,1.386,1.946,0.091,0.0,1
1080p,5,42,4.7,1.386,1.386,0.373,0.5,-1
分泌,2,56,6.1,1.669,2.114,0.495,0.0,0
鬼畜,2,44,6.1,2.352,2.666,0.404,0.0,1
就是,2,37,4.1,1.278,1.661,0.33,0.0,0
堂主,2,35,5.2,2.282,2.559,0.321,0.0,-1
什么,2,33,6.2,2.137,2.352,0.294,0.0,0
这个,2,31,4.8,2.133,2.7,0.284,0.0,0
魔鬼,2,21,6.0,1.314,1.679,0.165,1.0,0
up,2,16,4.3,1.733,1.39,0.147,0.0,1
怎么,2,13,6.2,1.215,1.885,0.119,0.0,0
给我,2,12,4.1,1.677,1.474,0.11,0.0,-1
硬币,2,9,7.2,1.494,1.667,0.083,0.0,1
糖糖,2,9,6.6,1.386,1.609,0.083,0.0,-1
有点,2,9,5.2,1.748,2.197,0.083,0.0,0
给你,2,8,4.8,1.386,1.332,0.055,0.3333333333333333,-1
孟鹤堂,3,37,5.5,2.51,2.8,0.339,0.0,1
小先生,3,20,6.6,1.709,2.095,0.183,0.0,-1
up主,3,9,5.4,1.386,1.889,0.083,0.0,1
高级弹幕,4,51,5.7,2.254,1.639,0.468,0.0,1
泪目,2,321,4.0,1.494,1.936,1.723,0.2307692307692307,1
人才,2,109,4.0,1.526,1.409,0.516,1.0,0
硬币,2,93,4.6,1.786,2.5,0.505,0.0,1
up,2,82,5.3,2.171,2.581,0.418,0.3846153846153846,1
押韵,2,74,5.4,2.776,2.044,0.397,0.0,1
这个,2,52,4.1,2.21,2.54,0.266,0.0,0
牛逼,2,46,5.7,1.885,1.418,0.234,0.2307692307692307,1
投币,2,45,4.1,2.339,1.99,0.212,0.3846153846153846,1
日猪,2,42,4.6,1.771,2.095,0.228,0.0,-1
可以,2,37,5.6,2.516,2.07,0.174,0.3076923076923077,0
调音,2,34,5.9,1.288,2.139,0.185,0.0,1
真实,2,33,5.3,1.699,1.561,0.168,0.0769230769230769,0
鬼畜,2,32,4.8,2.623,2.311,0.174,0.0,1
什么,2,27,5.8,1.564,2.599,0.141,0.0,0
好听,2,26,4.6,2.425,1.831,0.141,0.0,0
弹幕,2,23,6.6,2.061,1.894,0.125,0.0,1
村霸,2,20,6.5,1.386,2.122,0.109,0.0,1
三连,2,20,6.3,2.101,1.475,0.109,0.0,1
漂亮,2,16,7.1,1.352,1.474,0.087,0.0,0
20,2,15,5.2,1.303,1.295,0.054,0.3846153846153846,-1
香猪,2,12,4.4,1.973,2.303,0.065,0.0,-1
原唱,2,9,6.8,1.242,1.609,0.049,0.0,1
觉得,2,9,6.6,1.523,1.427,0.043,0.0,0
有点,2,8,4.9,1.332,1.906,0.043,0.0,0
00,2,8,4.9,1.494,1.33,0.033,0.0,-1
知道,2,7,7.1,1.33,1.277,0.033,0.0,0
skr,3,35,6.1,1.215,1.213,0.152,0.3076923076923077,1
up主,3,27,5.1,1.874,2.871,0.147,0.0,1
阿婆主,3,9,5.9,1.277,1.332,0.049,0.0,1
回来,2,186,4.6,1.695,1.662,1.305,0.0,0
这个,2,174,5.1,2.164,1.873,1.206,0.0,0
任你,2,166,4.6,1.267,1.267,0.738,0.0,-1
鬼畜,2,136,6.7,2.442,3.139,0.936,0.0,1
弹幕,2,126,6.7,2.689,2.754,0.894,0.0,1
ng,2,100,4.2,1.251,1.413,0.454,0.0,-1
什么,2,92,6.1,2.184,2.226,0.652,0.0,0
帅气,2,82,6.9,1.494,1.242,0.426,1.0,-1
真的,2,78,4.4,1.832,2.584,0.525,0.0,0
ve,2,68,4.2,1.577,1.224,0.411,0.0,-1
牛逼,2,66,5.8,2.313,1.55,0.454,0.0,1
走位,2,54,7.0,1.532,1.673,0.312,1.0,-1
押韵,2,38,7.3,1.972,2.146,0.27,0.0,1
50,2,38,4.4,1.561,1.556,0.27,0.0,-1
怎么,2,36,6.1,2.303,2.476,0.255,0.0,0
经典,2,28,7.6,1.748,1.946,0.184,0.3333333333333333,0
翻译,2,26,8.1,2.025,1.748,0.184,0.0,0
节奏,2,22,8.4,1.792,1.666,0.156,0.0,0
已经,2,20,7.2,2.079,2.303,0.142,0.0,0
视频,2,20,8.0,1.359,1.386,0.128,0.0,1
以前,2,20,4.7,1.242,1.498,0.142,0.0,0
说唱,2,12,6.7,1.332,1.561,0.085,0.0,-1
考试,2,10,5.3,1.332,1.332,0.071,0.0,0
周大侠,3,56,6.9,1.748,1.386,0.397,0.0,-1
rap,3,18,4.7,1.609,1.609,0.128,0.0,1
2020,4,84,5.2,1.386,2.025,0.596,0.0,-1
flow,4,12,5.4,1.386,1.609,0.085,0.0,-1
正方形鬼畜,5,22,6.7,1.33,1.427,0.142,0.0,-1
害怕,2,1843,4.5,2.518,2.467,3.007,1.0,0
恐怖,2,375,6.4,3.013,2.639,0.668,0.0673575129533678,0
有点,2,271,5.3,3.163,2.606,0.496,0.0,0
吓死,2,255,4.4,3.278,1.366,0.474,0.0,1
卧槽,2,254,6.8,1.683,2.433,0.412,0.0259067357512953,1
吓人,2,226,4.3,2.148,2.398,0.405,0.0155440414507772,0
篮球,2,213,6.9,3.001,3.284,0.386,0.0103626943005181,0
天皇,2,201,6.1,2.524,2.944,0.375,0.0,0
什么,2,195,6.5,2.17,3.63,0.364,0.0,0
华农,2,177,7.1,2.049,2.312,0.33,0.0,1
可怕,2,176,4.1,1.578,2.262,0.325,0.0103626943005181,0
真的,2,173,4.6,2.279,3.283,0.323,0.0,0
这个,2,169,4.8,2.899,4.246,0.31,0.0,0
咒怨,2,154,7.0,2.658,3.768,0.285,0.0,1
上香,2,149,6.3,1.677,2.197,0.276,0.005181347150259,1
兄弟,2,142,7.1,1.772,2.419,0.265,0.0,0
原版,2,114,6.8,2.541,3.161,0.213,0.0,1
吓到,2,111,4.6,2.458,1.397,0.207,0.0,-1
怎么,2,111,6.4,2.965,3.061,0.207,0.0,0
up,2,98,4.9,3.047,1.844,0.179,0.005181347150259,1
老子,2,91,5.5,1.582,1.904,0.17,0.0,0
牛逼,2,81,7.2,2.564,1.581,0.14,0.0310880829015544,1
出来,2,80,4.1,3.267,2.253,0.147,0.0,0
没有,2,78,4.3,2.486,2.941,0.146,0.0,0
看过,2,71,4.5,2.347,1.92,0.132,0.0,0
那个,2,70,5.6,2.146,2.99,0.129,0.0,0
视频,2,67,8.1,2.141,1.886,0.125,0.0,1
你们,2,67,4.5,2.914,3.071,0.121,0.0,0
坤坤,2,64,5.4,2.718,3.123,0.118,0.0,1
人才,2,63,5.1,2.104,1.836,0.114,0.0103626943005181,0
突然,2,61,7.4,2.654,3.069,0.114,0.0,0
鸡叫,2,61,4.4,2.559,2.631,0.108,0.0,-1
吓出,2,58,4.0,2.02,1.394,0.108,0.0,-1
就是,2,53,4.2,2.617,3.149,0.084,0.0103626943005181,0
打在,2,52,5.3,1.308,1.311,0.097,0.0,-1
想笑,2,51,4.8,2.271,2.083,0.095,0.0,-1
知道,2,49,6.9,1.879,2.523,0.091,0.0,0
声音,2,47,5.7,1.83,2.762,0.088,0.0,0
女人,2,47,4.8,1.276,1.906,0.088,0.0,0
开始,2,45,6.2,1.977,2.325,0.084,0.0,0
这里,2,44,4.8,2.11,3.184,0.082,0.0,0
感觉,2,43,6.5,2.292,2.78,0.08,0.0,0
笑川,2,42,4.4,1.609,2.043,0.076,0.005181347150259,-1
一遍,2,41,4.8,1.48,1.332,0.069,0.0,-1
耳机,2,39,7.9,2.029,1.646,0.073,0.0,1
被吓,2,39,4.5,2.465,1.562,0.073,0.0,-1
电影,2,37,6.9,2.184,2.62,0.069,0.0,0
搞笑,2,36,5.2,2.572,2.525,0.067,0.0,-1
可以,2,36,5.7,2.557,2.712,0.065,0.0,0
忘记,2,34,8.1,2.194,1.374,0.063,0.0,0
握草,2,34,7.8,1.972,1.677,0.06,0.0103626943005181,1
时候,2,33,7.7,1.314,3.027,0.062,0.0,0
声道,2,32,5.8,1.249,1.82,0.06,0.0,-1
大家,2,32,4.4,2.205,2.55,0.06,0.0,0
俊雄,2,29,8.6,1.581,2.352,0.054,0.0,-1
p图,2,29,5.5,2.143,1.532,0.054,0.0,1
东西,2,29,8.4,1.496,1.979,0.054,0.0,0
电话,2,29,6.1,2.362,2.166,0.054,0.0,0
灭霸,2,28,8.1,1.332,1.909,0.052,0.0,1
鬼畜,2,27,6.7,2.649,2.553,0.049,0.0,1
终于,2,27,7.9,1.609,1.714,0.05,0.0,0
鲲怨,2,26,4.5,1.733,2.303,0.045,0.0,-1
发现,2,25,6.5,1.852,2.043,0.047,0.0,0
鲲鲲,2,25,4.1,2.098,2.623,0.041,0.005181347150259,1
第一,2,25,5.4,2.02,1.965,0.047,0.0,0
尼玛,2,24,8.2,2.425,2.552,0.043,0.0,1
表情,2,24,7.6,1.987,2.058,0.045,0.0,0
妈呀,2,24,5.6,1.363,1.523,0.045,0.0,1
卸妆,2,23,9.2,1.792,1.538,0.043,0.0,-1
阴影,2,23,6.8,1.461,1.748,0.043,0.0,0
刘波,2,22,6.7,1.242,1.35,0.041,0.0,-1
好像,2,21,4.5,2.21,2.16,0.039,0.0,0
优秀,2,21,8.1,2.079,1.277,0.037,0.005181347150259,0
肚子,2,21,6.5,1.773,1.204,0.037,0.0,0
原片,2,20,5.1,1.673,2.339,0.035,0.0,-1
竟然,2,20,7.4,1.8,2.351,0.037,0.0,0
妈妈,2,20,5.8,1.677,1.629,0.037,0.0,0
一直,2,20,5.2,1.622,2.016,0.026,0.0,0
下集,2,20,6.7,1.936,2.206,0.037,0.0,-1
脸都,2,19,4.9,1.906,1.981,0.035,0.0,-1
这样,2,19,5.0,1.869,1.946,0.035,0.0,0
表示,2,18,8.1,2.079,2.523,0.032,0.0,0
tm,2,18,4.9,1.952,2.773,0.032,0.0,-1
差点,2,18,6.0,1.359,1.923,0.034,0.0,0
不住,2,17,4.7,1.479,1.987,0.032,0.0,0
换脸,2,17,6.6,1.39,2.197,0.032,0.0,-1
好听,2,17,4.3,1.677,1.72,0.024,0.0103626943005181,0
12,2,16,4.3,1.748,1.657,0.028,0.005181347150259,-1
一样,2,16,4.9,2.303,1.748,0.028,0.005181347150259,0
喜欢,2,16,8.4,2.045,2.303,0.03,0.0,0
这段,2,16,5.4,1.831,2.095,0.03,0.0,-1
气氛,2,15,7.7,1.82,2.164,0.028,0.0,0
意思,2,15,4.5,1.767,1.667,0.028,0.0,0
硬币,2,15,8.5,1.411,1.215,0.028,0.0,1
日本,2,15,5.9,1.475,2.095,0.028,0.0,0
劳资,2,15,9.5,1.609,1.952,0.028,0.0,0
准备,2,15,9.5,1.889,1.845,0.028,0.0,0
逐渐,2,15,9.5,1.748,1.772,0.028,0.0,0
漂亮,2,14,9.5,1.424,1.609,0.026,0.0,0
tt,2,14,5.4,1.285,1.285,0.007,0.0155440414507772,-1
13,2,13,4.1,1.213,1.581,0.024,0.0,-1
那么,2,13,4.1,1.972,1.946,0.024,0.0,0
听到,2,13,5.3,1.906,1.885,0.024,0.0,0
直接,2,12,7.4,2.043,1.979,0.022,0.0,0
10,2,12,4.2,1.386,1.735,0.022,0.0,-1
韩红,2,12,5.3,1.523,1.547,0.011,0.0,1
鬼片,2,12,4.3,1.54,1.561,0.022,0.0,-1
让我,2,12,4.1,1.972,2.138,0.022,0.0,-1
自己,2,11,6.5,2.043,2.079,0.019,0.0,0
以为,2,11,5.3,1.421,1.846,0.021,0.0,0
画质,2,11,7.4,1.494,1.386,0.019,0.0,1
b站,2,11,5.8,1.332,2.025,0.021,0.0,1
三连,2,11,7.5,1.561,1.242,0.021,0.0,1
这种,2,11,5.4,1.609,1.642,0.021,0.0,0
封面,2,10,7.0,1.427,1.427,0.019,0.0,0
后面,2,10,5.9,1.55,1.973,0.019,0.0,0
投币,2,10,8.2,1.748,1.332,0.017,0.005181347150259,1
手机,2,10,5.7,1.946,1.561,0.017,0.005181347150259,1
音效,2,10,6.3,1.889,1.386,0.019,0.0,1
同款,2,10,9.2,1.277,1.498,0.019,0.0,1
惊悚,2,9,8.8,1.332,1.332,0.017,0.0,-1
应该,2,9,7.9,1.792,1.303,0.017,0.0,0
两个,2,9,5.3,1.561,1.733,0.017,0.0,-1
系列,2,9,8.0,1.889,1.475,0.017,0.0,0
多少,2,9,4.8,1.427,1.677,0.017,0.0,0
经典,2,9,7.9,1.609,1.386,0.017,0.0,0
喜剧,2,9,7.4,1.386,1.303,0.017,0.0,0
上去,2,9,4.1,1.303,1.332,0.017,0.0,0
小孩,2,8,6.4,1.561,1.277,0.015,0.0,0
睡觉,2,8,7.4,1.561,1.561,0.013,0.005181347150259,0
放心,2,8,5.0,1.561,1.55,0.015,0.0,0
变成,2,8,6.1,1.792,1.667,0.015,0.0,0
技术,2,8,8.4,1.733,1.792,0.015,0.0,0
眼睛,2,8,5.0,1.213,1.946,0.015,0.0,0
大佬,2,8,6.1,1.475,1.386,0.013,0.005181347150259,1
孩子,2,8,5.3,1.667,1.242,0.015,0.0,0
昂昂,2,8,9.4,1.213,1.386,0.006,0.0,-1
周淑怡,3,77,7.3,1.843,2.093,0.142,0.0,1
蔡徐坤,3,74,6.8,2.681,3.153,0.138,0.0,1
好可怕,3,65,4.4,2.079,1.741,0.121,0.0,-1
为什么,3,65,6.4,2.6,2.713,0.121,0.0,0
卢本伟,3,62,7.2,2.338,2.36,0.116,0.0,1
恐怖片,3,61,5.7,2.508,2.54,0.114,0.0,1
woc,3,57,6.3,1.378,2.33,0.101,0.0155440414507772,1
是真的,3,56,4.3,1.626,2.098,0.104,0.0,-1
up主,3,54,5.9,2.389,3.2,0.101,0.0,1
菜菜子,3,53,6.5,1.895,2.455,0.099,0.0,-1
伽椰子,3,45,6.5,2.293,2.754,0.08,0.0,-1
高能君,3,42,5.8,1.242,2.304,0.078,0.0,-1
家乡话,3,40,7.2,1.352,1.386,0.075,0.0,1
不行了,3,38,4.3,1.594,1.673,0.067,0.0103626943005181,-1
cxk,3,38,6.6,1.831,2.352,0.056,0.0414507772020725,1
bgm,3,28,6.6,2.342,2.718,0.052,0.0,1
篮球声,3,25,5.0,1.673,1.906,0.047,0.0,-1
的声音,3,24,4.6,2.161,1.386,0.045,0.0,-1
我已经,3,23,4.2,1.242,2.115,0.043,0.0,-1
打篮球,3,22,4.9,1.844,1.972,0.041,0.0,1
有没有,3,21,4.4,1.561,1.947,0.039,0.0,-1
我的天,3,19,4.5,1.386,1.386,0.034,0.0,-1
的时候,3,17,4.6,2.395,2.558,0.032,0.0,-1
不知道,3,17,4.6,1.906,2.154,0.032,0.0,-1
艺术家,3,16,6.7,1.242,1.242,0.03,0.0,0
菜虚鲲,3,15,6.5,1.561,1.946,0.028,0.0,1
然有点,3,13,4.4,1.231,1.586,0.024,0.0,-1
好看的,3,12,4.2,1.35,1.609,0.022,0.0,-1
忘p了,3,12,4.5,1.748,1.386,0.022,0.0,-1
卢老爷,3,11,7.1,1.386,1.609,0.021,0.0,1
看到这,3,10,4.7,1.386,1.609,0.019,0.0,-1
小姐姐,3,10,7.0,1.332,1.946,0.019,0.0,1
忍不住,3,10,8.5,1.55,1.581,0.019,0.0,0
版咒怨,3,8,4.4,1.255,1.386,0.015,0.0,-1
吓我一跳,4,87,5.5,1.699,1.242,0.162,0.0,-1
