SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.0,0.186953143,42.0,0.0,0.386618936,8100.0,10.0,0.0,3.0,0.0,2.0
0.0,0.373342184,48.0,2.0,3.45243805,1250.0,27.0,0.0,2.0,0.0,2.0
0.0,0.485558448,51.0,0.0,0.09963548,6583.0,5.0,0.0,0.0,0.0,0.0
0.0,0.065421016,56.0,1.0,0.238432226,1836.0,9.0,0.0,0.0,0.0,0.0
0.0,0.019656581,76.0,0.0,477.0,0.0,6.0,0.0,1.0,0.0,0.0
0.0,0.09476686,54.0,0.0,0.074750216,8106.0,6.0,0.0,0.0,0.0,0.0
0.0,0.135586362,41.0,0.0,0.224106231,4894.0,13.0,0.0,0.0,0.0,0.0
0.0,0.017185714,50.0,0.0,0.053409423,6833.0,11.0,0.0,0.0,0.0,4.0
0.0,0.108642811,48.0,0.0,0.283612429,10330.0,7.0,0.0,2.0,0.0,2.0
0.0,0.009127364,55.0,0.0,0.475078699,7623.0,9.0,0.0,1.0,0.0,0.0
0.0,0.35831464,39.0,1.0,0.136975296,4978.0,3.0,0.0,0.0,0.0,0.0
0.0,0.337735888,48.0,1.0,3005.0,0.0,11.0,0.0,1.0,0.0,2.0
0.0,0.004269932,73.0,0.0,10.0,225.0,10.0,0.0,0.0,0.0,0.0
0.0,0.917428326,66.0,1.0,2410.0,0.0,7.0,1.0,2.0,0.0,0.0
0.0,0.598715177,47.0,0.0,3268.0,0.0,11.0,0.0,2.0,0.0,2.0
0.0,0.29064189,57.0,0.0,0.178874735,3767.0,8.0,0.0,0.0,0.0,0.0
0.0,0.0,53.0,0.0,0.323081702,9656.0,8.0,0.0,2.0,0.0,1.0
0.0,0.11475541,53.0,0.0,940.0,0.5,3.0,0.0,1.0,0.0,0.0
0.0,0.180240439,55.0,0.0,0.186574328,14583.0,6.0,0.0,2.0,0.0,0.0
0.0,0.9999999,69.0,0.0,0.929302547,4200.0,5.0,0.0,2.0,0.0,1.0
0.0,0.94740263,39.0,0.0,0.344794878,4216.0,5.0,0.0,1.0,0.0,0.0
0.0,0.824726135,43.0,0.0,0.111286504,3800.0,5.0,0.0,0.0,0.0,1.0
0.0,0.352989385,59.0,1.0,0.43955635,13433.0,18.0,0.0,2.0,0.0,2.0
0.0,0.112962638,32.0,0.0,0.360691145,4166.0,7.0,0.0,2.0,0.0,2.0
0.0,0.014811041,39.0,0.0,0.083177819,3750.0,10.0,0.0,0.0,0.0,1.0
0.0,0.94863119,28.0,0.0,0.107485605,2083.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,61.0,1.0,3404.0,0.5,7.0,0.0,1.0,0.0,0.0
0.0,0.012361584,76.0,0.0,0.813137495,2450.0,4.0,0.0,1.0,0.0,0.0
0.0,0.069575428,49.0,0.0,0.011664237,4800.0,13.0,0.0,0.0,0.0,1.0
0.0,0.978733534,32.0,1.0,1.110963012,3000.0,16.0,0.0,1.0,0.0,0.0
0.0,0.493497163,72.0,0.0,1280.0,0.5,8.0,0.0,0.0,0.0,0.0
0.0,0.100936744,74.0,0.0,28.0,36.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,38.0,0.0,0.828021497,8000.0,9.0,0.0,3.0,0.0,3.0
0.0,0.024449389,30.0,0.0,0.002223756,13040.0,2.0,0.0,0.0,0.0,2.0
0.0,0.091417973,57.0,0.0,0.253601241,13536.0,10.0,0.0,1.0,0.0,2.0
0.0,0.9999999,63.0,0.0,0.249219238,1600.0,2.0,0.0,0.0,0.0,1.0
0.0,0.002447381,82.0,0.0,0.335748792,12833.0,10.0,0.0,3.0,0.0,1.0
0.0,0.508070195,46.0,0.0,0.2887078,5153.0,4.0,0.0,1.0,0.0,1.0
0.0,0.011847989,49.0,0.0,1599.0,0.0,12.0,0.0,1.0,0.0,0.0
0.0,0.554406315,49.0,0.0,0.586602671,9583.0,13.0,1.0,2.0,0.0,1.0
0.0,0.29667103,49.0,0.0,0.806735914,6353.0,9.0,0.0,2.0,0.0,4.0
0.0,0.338899387,43.0,1.0,0.482211114,3400.0,7.0,0.0,1.0,0.0,2.0
0.0,0.21286031,36.0,0.0,0.563752087,9583.0,10.0,0.0,2.0,0.0,1.0
0.0,0.0538919,74.0,0.0,0.0041511,7226.0,5.0,0.0,0.0,0.0,0.0
1.0,0.0,31.0,2.0,0.331795463,2600.0,3.0,3.0,0.0,0.0,0.0
1.0,1.095182139,38.0,0.0,0.124704957,5083.0,4.0,0.0,0.0,1.0,4.0
0.0,0.637834322,40.0,0.0,1260.0,0.5,9.0,0.0,2.0,0.0,0.0
0.0,0.082897878,48.0,0.0,1809.0,0.5,6.0,0.0,1.0,0.0,0.0
0.0,0.00809919,37.0,0.0,1141.0,1.0,3.0,0.0,1.0,0.0,1.0
0.0,0.0,43.0,0.0,0.477852215,10000.0,14.0,0.0,5.0,0.0,2.0
1.0,0.81054584,57.0,2.0,1.141452126,3456.0,29.0,0.0,1.0,1.0,1.0
0.0,0.9999999,27.0,0.0,476.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.826507376,64.0,0.0,0.343409915,7442.0,8.0,0.0,1.0,0.0,0.0
0.0,0.441839763,42.0,0.0,0.255421274,11666.0,7.0,0.0,2.0,0.0,2.0
1.0,0.9999999,67.0,1.0,0.250423012,6500.0,3.0,1.0,1.0,2.0,1.0
0.0,0.517245072,57.0,0.0,0.542076378,8745.0,16.0,0.0,1.0,0.0,3.0
0.0,0.720811685,40.0,0.0,0.414453013,3500.0,6.0,0.0,1.0,0.0,3.0
0.0,0.106826571,61.0,0.0,0.242064551,7497.0,6.0,0.0,1.0,0.0,0.0
0.0,0.109700356,46.0,0.0,2719.0,0.0,7.0,0.0,2.0,0.0,0.0
0.0,0.0,38.0,0.0,0.637093367,7100.0,10.0,0.0,1.0,0.0,0.0
0.0,0.500856759,53.0,0.0,0.754101824,14200.0,9.0,0.0,2.0,0.0,2.0
0.0,0.004171309,66.0,0.0,0.304592315,3200.0,8.0,0.0,1.0,0.0,0.0
0.0,0.040598359,62.0,0.0,0.086800493,8916.0,8.0,0.0,0.0,0.0,0.0
0.0,0.238652006,29.0,0.0,0.561154723,3948.0,22.0,0.0,2.0,0.0,0.0
0.0,0.020658285,58.0,0.0,0.185027648,11754.0,13.0,0.0,1.0,0.0,1.0
0.0,0.228962012,49.0,0.0,0.054702237,11132.0,6.0,0.0,0.0,0.0,0.0
0.0,0.529388245,33.0,0.0,0.450645564,2400.0,7.0,0.0,1.0,0.0,1.0
0.0,0.511269726,51.0,2.0,0.292457451,16333.0,13.0,0.0,1.0,0.0,3.0
0.0,0.083182301,28.0,0.0,96.0,10.5,2.0,0.0,0.0,0.0,0.0
0.0,0.134191514,63.0,0.0,926.5,1.0,9.0,0.0,1.0,0.0,0.0
0.0,0.046377319,82.0,0.0,0.024499655,2897.0,6.0,0.0,0.0,0.0,0.0
0.0,0.028301138,60.0,0.0,0.022307692,7799.0,5.0,0.0,0.0,0.0,0.0
0.0,0.160141993,39.0,0.0,2020.0,0.5,2.0,0.0,1.0,0.0,0.0
0.0,0.244146321,76.0,0.0,0.187140115,2083.0,3.0,0.0,1.0,0.0,0.0
0.0,0.805707937,46.0,0.0,0.248669569,6200.0,18.0,0.0,0.0,1.0,3.0
0.0,0.650034997,47.0,0.0,0.29494328,5200.0,9.0,0.0,1.0,0.0,2.0
0.0,0.655569945,35.0,0.0,0.261609907,5813.0,10.0,0.0,0.0,0.0,2.0
0.0,0.293041811,45.0,0.0,0.373940678,3775.0,5.0,0.0,1.0,0.0,3.0
0.0,0.9999999,50.0,0.0,0.0,3083.0,0.0,0.0,0.0,0.0,0.0
0.0,0.022871837,56.0,0.0,0.437804878,4919.0,11.0,0.0,2.0,0.0,1.0
0.0,0.412710685,40.0,0.0,0.144859165,7206.0,8.0,0.0,0.0,0.0,3.0
0.0,0.030903149,71.0,0.0,0.014282314,4200.0,5.0,0.0,0.0,0.0,0.0
0.0,0.437974973,68.0,0.0,0.054510831,4200.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,63.0,1.0,0.198771516,14000.0,11.0,0.0,1.0,0.0,0.0
0.0,0.034421473,69.0,0.0,0.042383047,2500.0,17.0,0.0,0.0,0.0,1.0
0.0,0.087433005,74.0,0.0,0.00614055,8793.0,2.0,0.0,0.0,0.0,0.0
0.0,0.046445599,64.0,0.0,0.159989543,15300.0,7.0,0.0,1.0,0.0,0.0
1.0,0.9999999,36.0,0.0,2730.0,0.0,2.0,0.0,2.0,0.0,0.0
1.0,0.827172827,31.0,1.0,0.410986102,6043.0,5.0,1.0,1.0,2.0,2.0
0.0,0.0,73.0,0.0,0.330266973,10000.0,6.0,0.0,2.0,0.0,1.0
0.0,0.354432278,44.0,0.0,0.239349272,11125.0,5.0,0.0,1.0,0.0,0.0
0.0,0.014183804,37.0,0.0,0.352270604,5350.0,11.0,0.0,1.0,0.0,2.0
0.0,0.617351287,32.0,0.0,0.75173233,5050.0,13.0,0.0,1.0,0.0,2.0
1.0,0.419627554,63.0,1.0,0.438756124,10000.0,13.0,1.0,2.0,0.0,0.0
0.0,0.097012029,50.0,0.0,0.030957523,8333.0,6.0,0.0,0.0,0.0,0.0
0.0,0.0,34.0,0.0,0.36540709,2566.0,3.0,0.0,0.0,0.0,0.0
0.0,0.061214562,35.0,0.0,0.453692681,21000.0,7.0,0.0,2.0,0.0,0.0
0.0,0.007758729,61.0,0.0,0.279521238,6850.0,11.0,0.0,1.0,0.0,0.0
0.0,0.323481841,26.0,0.0,262.0,0.5,3.0,0.0,0.0,0.0,0.0
0.0,0.9999999,45.0,0.0,0.0,4116.0,4.0,0.0,0.0,0.0,0.0
0.0,0.005653629,59.0,0.0,0.243918694,3000.0,6.0,0.0,2.0,0.0,0.0
0.0,0.034658788,49.0,0.0,0.277264522,9416.0,13.0,0.0,1.0,0.0,0.0
0.0,0.799981673,61.0,3.0,0.671076012,5064.0,19.0,0.0,3.0,1.0,0.0
0.0,0.0,68.0,0.0,263.0,0.5,4.0,0.0,0.0,0.0,0.0
0.0,0.072494634,74.0,0.0,0.523546435,3800.0,9.0,0.0,2.0,0.0,0.0
0.0,0.025182808,67.0,0.0,0.237502049,6100.0,14.0,0.0,1.0,0.0,0.0
0.0,0.169009324,59.0,0.0,0.492299427,5583.0,12.0,0.0,3.0,0.0,2.0
0.0,0.077809798,54.0,0.0,0.386389075,4466.0,10.0,0.0,2.0,0.0,0.0
0.0,0.102624669,67.0,0.0,0.716587112,3351.0,18.0,0.0,2.0,0.0,0.0
0.0,0.005048644,61.0,0.0,0.186081392,10000.0,25.0,0.0,2.0,0.0,0.0
0.0,0.051571313,56.0,1.0,0.398100317,6000.0,15.0,0.0,2.0,0.0,2.0
0.0,0.042638054,62.0,0.0,0.570276216,4090.0,13.0,0.0,2.0,0.0,0.0
0.0,0.224252667,48.0,5.0,0.46662153,7384.0,11.0,0.0,2.0,0.0,1.0
0.0,0.061833522,49.0,0.0,2788.0,0.5,6.0,0.0,2.0,0.0,0.0
0.0,0.010751197,76.0,0.0,0.117910841,3790.0,17.0,0.0,0.0,0.0,0.0
0.0,0.262775568,74.0,0.0,454.0,0.0,5.0,0.0,0.0,0.0,0.0
0.0,0.189053083,33.0,1.0,0.173565287,5000.0,10.0,0.0,0.0,0.0,0.0
0.0,0.42362503,54.0,0.0,0.389566222,15583.0,16.0,0.0,2.0,0.0,5.0
0.0,0.856233904,41.0,0.0,0.224726234,6300.0,8.0,0.0,0.0,0.0,0.0
0.0,0.108983159,53.0,0.0,0.31035201,4800.0,10.0,0.0,1.0,0.0,0.0
0.0,0.659856553,40.0,0.0,643.0,0.0,9.0,0.0,0.0,2.0,0.0
0.0,0.353017659,48.0,0.0,1.299736021,4166.0,17.0,0.0,1.0,0.0,1.0
0.0,0.9999999,56.0,0.0,0.7236404,900.0,2.0,0.0,1.0,0.0,0.0
1.0,0.0,44.0,0.0,6046.0,0.0,9.0,0.0,3.0,0.0,0.0
0.0,0.9999999,40.0,0.0,0.00817934,3300.0,2.0,0.0,0.0,0.0,0.0
0.0,0.9999999,32.0,0.0,0.132716821,4000.0,1.0,0.0,0.0,0.0,1.0
0.0,0.084138627,67.0,1.0,1295.0,0.5,10.0,1.0,2.0,0.0,3.0
0.0,0.718032455,34.0,0.0,0.570440429,7083.0,9.0,0.0,2.0,0.0,2.0
0.0,0.904559865,36.0,0.0,0.358805885,7000.0,15.0,0.0,0.0,0.0,1.0
0.0,0.31761365,49.0,0.0,0.542062911,4100.0,7.0,0.0,2.0,0.0,0.0
0.0,0.205676486,57.0,0.0,0.130309575,8333.0,8.0,0.0,1.0,0.0,0.0
0.0,0.028562367,51.0,0.0,0.306381499,5750.0,5.0,0.0,1.0,0.0,0.0
1.0,0.9999999,24.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0
0.0,0.032806737,52.0,0.0,0.209671555,8250.0,6.0,0.0,1.0,0.0,0.0
0.0,0.023237542,58.0,0.0,0.812428571,6999.0,19.0,0.0,3.0,0.0,1.0
0.0,0.090691977,64.0,0.0,0.080373298,10500.0,12.0,0.0,0.0,0.0,0.0
0.0,0.00608678,44.0,0.0,1956.0,0.0,6.0,0.0,2.0,0.0,0.0
0.0,0.032770492,66.0,2.0,0.289706008,11666.0,4.0,0.0,1.0,0.0,0.0
1.0,0.998625172,48.0,1.0,0.137595944,14200.0,4.0,3.0,0.0,2.0,3.0
0.0,0.16730168,52.0,0.0,0.613483685,4167.0,18.0,0.0,1.0,0.0,0.0
0.0,0.253170997,54.0,0.0,0.393468118,4500.0,10.0,0.0,2.0,0.0,0.0
0.0,0.808042698,52.0,0.0,0.561887622,5000.0,9.0,0.0,1.0,0.0,3.0
0.0,0.205643817,35.0,0.0,0.371541502,7083.0,3.0,0.0,1.0,0.0,1.0
0.0,0.493959862,44.0,0.0,0.556185644,6700.0,13.0,0.0,3.0,0.0,0.0
0.0,0.07372713,53.0,0.0,0.139694329,7000.0,16.0,0.0,0.0,0.0,0.0
0.0,0.155844156,23.0,0.0,0.382308846,666.0,2.0,0.0,0.0,0.0,0.0
0.0,0.962037962,38.0,1.0,0.182575272,1560.0,3.0,0.0,0.0,0.0,0.0
0.0,0.0,47.0,0.0,0.139714571,11000.0,9.0,0.0,1.0,0.0,2.0
0.0,0.319320798,44.0,0.0,1.102820421,2800.0,11.0,0.0,1.0,0.0,2.0
0.0,0.737454168,47.0,0.0,0.530142381,3300.0,6.0,0.0,1.0,0.0,0.0
0.0,0.63349864,62.0,0.0,0.313955149,7000.0,6.0,0.0,2.0,0.0,0.0
0.0,0.454971915,46.0,1.0,0.016921775,13000.0,10.0,0.0,0.0,0.0,1.0
0.0,0.188622879,61.0,0.0,1227.0,0.0,7.0,0.0,1.0,0.0,0.0
0.0,0.031124444,66.0,0.0,857.0,0.5,7.0,0.0,1.0,0.0,1.0
0.0,0.456378479,69.0,0.0,1985.0,0.0,4.0,0.0,1.0,0.0,0.0
0.0,0.020376715,52.0,0.0,0.099618251,5500.0,6.0,0.0,1.0,0.0,0.0
0.0,0.060803457,62.0,0.0,0.449477352,6600.0,7.0,0.0,1.0,0.0,0.0
0.0,0.9999999,47.0,1.0,2564.0,0.0,4.0,0.0,1.0,0.0,0.0
0.0,0.097954038,48.0,1.0,0.193453321,9500.0,13.0,0.0,2.0,0.0,0.0
0.0,0.026920986,50.0,0.0,0.217365623,11850.0,18.0,0.0,1.0,0.0,3.0
0.0,0.96345515,54.0,2.0,0.166693692,6166.0,5.0,4.0,0.0,0.0,3.0
0.0,0.463034407,28.0,0.0,0.269201636,6600.0,5.0,0.0,1.0,0.0,0.0
0.0,0.767038827,41.0,0.0,0.263173683,10000.0,8.0,0.0,2.0,0.0,2.0
0.0,0.0,66.0,0.0,0.171582842,10000.0,5.0,0.0,1.0,0.0,0.0
1.0,0.9999999,36.0,3.0,1848.0,0.5,4.0,1.0,1.0,2.0,0.0
0.0,0.042970201,40.0,0.0,45.0,0.0,6.0,0.0,0.0,0.0,0.0
0.0,0.021978375,40.0,0.0,0.443755624,10000.0,12.0,0.0,5.0,0.0,2.0
0.0,0.40271512,38.0,0.0,0.263353328,3500.0,10.0,0.0,0.0,0.0,1.0
0.0,0.157394421,61.0,0.0,91.0,0.0,3.0,0.0,0.0,0.0,0.0
0.0,0.135778145,46.0,0.0,0.325581395,6750.0,13.0,0.0,1.0,0.0,1.0
0.0,0.655344655,35.0,0.0,0.294355859,3950.0,6.0,0.0,0.0,0.0,2.0
0.0,0.0,57.0,0.0,0.334677419,3471.0,6.0,0.0,1.0,0.0,0.0
0.0,0.389167582,53.0,0.0,0.697629415,4133.0,11.0,0.0,2.0,0.0,0.0
0.0,0.372695987,61.0,0.0,5782.0,0.0,15.0,0.0,4.0,0.0,0.0
0.0,0.155742213,39.0,0.0,723.0,0.0,13.0,0.0,0.0,0.0,2.0
0.0,0.115143596,48.0,0.0,2917.0,0.5,3.0,0.0,1.0,0.0,0.0
0.0,0.0,63.0,0.0,0.06332574,4389.0,10.0,0.0,0.0,0.0,0.0
0.0,0.066347297,46.0,1.0,4480.0,0.0,6.0,0.0,2.0,0.0,0.0
0.0,0.0,62.0,0.0,1.060524183,3700.0,14.0,0.0,2.0,0.0,2.0
0.0,0.742178223,65.0,0.0,5848.0,0.0,15.0,0.0,1.0,0.0,1.0
0.0,0.014441183,75.0,0.0,0.145703611,16059.0,8.0,0.0,1.0,0.0,0.0
0.0,0.461108632,48.0,1.0,1.142952349,3000.0,20.0,0.0,2.0,1.0,0.0
0.0,0.263957508,61.0,0.0,0.364147408,1600.0,17.0,0.0,0.0,0.0,0.0
0.0,0.09508107,54.0,0.0,0.157322706,11040.0,7.0,0.0,1.0,0.0,0.0
0.0,0.049009915,62.0,0.0,0.108518864,7500.0,5.0,0.0,1.0,0.0,1.0
0.0,0.120487853,71.0,0.0,0.305092665,6420.0,3.0,0.0,1.0,0.0,1.0
0.0,0.9999999,29.0,1.0,0.172447968,4035.0,6.0,0.0,0.0,3.0,1.0
1.0,0.922505535,45.0,0.0,0.501614046,12700.0,11.0,0.0,4.0,0.0,1.0
0.0,0.148553569,69.0,0.0,0.625135428,4614.0,18.0,0.0,1.0,0.0,0.0
0.0,0.0,42.0,0.0,0.78894691,4595.0,4.0,0.0,1.0,0.0,1.0
0.0,0.058016035,50.0,0.0,0.101366847,10900.0,5.0,0.0,1.0,0.0,1.0
0.0,0.003567903,69.0,0.0,0.001830384,4916.0,9.0,0.0,0.0,0.0,0.0
0.0,0.281812558,79.0,1.0,0.304637654,10500.0,16.0,0.0,2.0,0.0,1.0
0.0,0.339794165,59.0,0.0,3115.0,0.0,19.0,0.0,1.0,0.0,0.0
0.0,0.210924317,57.0,1.0,0.340443767,10500.0,7.0,0.0,2.0,0.0,1.0
0.0,0.414618818,70.0,0.0,4681.0,0.0,21.0,0.0,2.0,0.0,0.0
0.0,0.024198387,60.0,0.0,0.001809351,10500.0,6.0,0.0,0.0,0.0,0.0
0.0,0.01239876,66.0,0.0,14.01876676,372.0,3.0,0.0,2.0,0.0,0.0
0.0,0.072993917,29.0,0.0,0.319771592,1400.0,7.0,0.0,0.0,0.0,0.0
0.0,0.032233653,70.0,0.0,142.0,12.5,6.0,0.0,1.0,0.0,0.0
0.0,0.552990627,46.0,1.0,0.109875295,8900.0,11.0,0.0,0.0,0.0,0.0
0.0,0.518365071,38.0,0.0,0.301521438,3614.0,7.0,0.0,0.0,0.0,2.0
0.0,0.006831737,37.0,0.0,0.445592401,6000.0,7.0,0.0,2.0,0.0,2.0
0.0,0.04570923,74.0,1.0,0.018897638,2539.0,10.0,0.0,0.0,0.0,0.0
0.0,0.946352367,30.0,3.0,886.0,0.0,9.0,0.0,0.0,0.0,1.0
0.0,0.042073687,59.0,0.0,1379.0,0.5,4.0,0.0,1.0,0.0,0.0
0.0,0.925648835,54.0,0.0,0.168871117,6501.0,9.0,0.0,0.0,0.0,1.0
0.0,0.0,59.0,0.0,0.351699622,4500.0,12.0,0.0,1.0,0.0,0.0
0.0,0.157473754,29.0,0.0,0.003612437,7750.0,1.0,0.0,0.0,0.0,0.0
0.0,0.053596215,86.0,0.0,68.0,0.0,6.0,0.0,0.0,0.0,1.0
0.0,0.071872451,40.0,0.0,0.027314112,5271.0,4.0,0.0,0.0,1.0,0.0
0.0,0.238783744,49.0,0.0,0.444502075,7711.0,26.0,0.0,2.0,0.0,2.0
0.0,0.042992466,74.0,0.0,0.173612887,7821.0,7.0,0.0,1.0,0.0,0.0
0.0,0.455588338,49.0,1.0,0.661487578,13000.0,22.0,0.0,3.0,0.0,1.0
0.0,0.284827767,34.0,0.0,0.080289569,9116.0,7.0,0.0,0.0,0.0,0.0
0.0,0.008769773,45.0,0.0,0.35,4659.0,8.0,0.0,2.0,0.0,3.0
0.0,0.321457844,46.0,2.0,1434.0,0.5,6.0,0.0,1.0,1.0,0.0
0.0,0.457131843,53.0,0.0,0.298905609,16081.0,17.0,0.0,3.0,0.0,3.0
0.0,0.075897445,46.0,1.0,0.096892899,31250.0,10.0,0.0,1.0,0.0,0.0
0.0,0.162077194,38.0,0.0,0.024885359,70000.0,6.0,0.0,1.0,0.0,2.0
0.0,0.022890604,37.0,0.0,0.288477299,6100.0,16.0,0.0,1.0,0.0,0.0
0.0,0.033983551,34.0,0.0,0.243744128,11708.0,14.0,0.0,2.0,0.0,0.0
0.0,0.795435831,69.0,0.0,0.164895441,2916.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,50.0,0.0,0.0,6400.0,2.0,0.0,0.0,0.0,0.0
0.0,0.108687628,70.0,0.0,0.33674189,2835.0,7.0,0.0,1.0,0.0,0.0
0.0,0.004753709,54.0,2.0,0.690268838,2640.0,10.0,0.0,1.0,0.0,2.0
0.0,0.099800399,23.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.436092378,50.0,3.0,0.46664859,7375.0,13.0,0.0,2.0,0.0,0.0
0.0,0.00516129,35.0,0.0,0.586804399,3000.0,7.0,0.0,2.0,0.0,0.0
0.0,0.982516284,54.0,2.0,0.231838775,6400.0,5.0,0.0,0.0,0.0,0.0
0.0,0.280425345,41.0,0.0,0.115626202,7800.0,5.0,0.0,0.0,0.0,4.0
0.0,0.207175217,67.0,0.0,0.118854673,3701.0,3.0,0.0,0.0,0.0,0.0
0.0,0.015285278,39.0,0.0,0.040993168,6000.0,9.0,0.0,0.0,0.0,0.0
0.0,0.366977525,54.0,0.0,0.283059328,5595.0,9.0,0.0,1.0,0.0,0.0
0.0,0.129547536,53.0,0.0,0.562443192,5500.0,17.0,0.0,1.0,0.0,2.0
0.0,0.066179813,45.0,1.0,0.038308638,8300.0,7.0,0.0,0.0,0.0,2.0
0.0,0.123900588,72.0,0.0,0.16973192,6415.0,5.0,0.0,0.0,0.0,0.0
0.0,0.9999999,68.0,0.0,0.0,4060.0,1.0,0.0,0.0,0.0,0.0
0.0,0.050790004,57.0,0.0,0.375937344,6000.0,20.0,0.0,2.0,0.0,0.0
0.0,0.027329631,52.0,2.0,0.244162409,18200.0,15.0,0.0,4.0,0.0,2.0
0.0,0.093598023,62.0,0.0,0.226219025,5003.0,14.0,0.0,1.0,0.0,0.0
0.0,0.939290532,35.0,1.0,789.0,1.0,6.0,0.0,0.0,0.0,0.0
1.0,0.887470072,62.0,0.0,1100.0,1.0,7.0,0.0,0.0,0.0,0.0
0.0,0.0,26.0,0.0,0.0,400.0,3.0,0.0,0.0,0.0,0.0
0.0,0.310698673,56.0,0.0,0.946982842,5186.0,11.0,0.0,2.0,0.0,1.0
0.0,0.017471737,80.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0
0.0,0.9999999,87.0,0.0,0.011423132,2100.0,5.0,0.0,0.0,0.0,0.0
0.0,0.9999999,45.0,0.0,0.202692107,7651.0,2.0,0.0,1.0,0.0,0.0
0.0,0.072276755,37.0,0.0,0.3915042,6308.0,8.0,0.0,1.0,0.0,2.0
0.0,0.818659658,58.0,0.0,1.042791442,5000.0,11.0,0.0,2.0,0.0,0.0
0.0,0.0,26.0,0.0,0.0,2400.0,2.0,0.0,0.0,0.0,0.0
0.0,0.017744083,67.0,0.0,0.054249065,3741.0,4.0,0.0,1.0,0.0,0.0
1.0,0.9999999,47.0,0.0,0.022325709,7300.0,2.0,1.0,0.0,0.0,1.0
0.0,0.421299761,49.0,0.0,0.394252232,7167.0,19.0,0.0,1.0,0.0,2.0
0.0,0.006666097,27.0,0.0,0.000268637,7444.0,5.0,0.0,0.0,0.0,0.0
0.0,0.9999999,24.0,0.0,0.127253814,2883.0,2.0,0.0,0.0,0.0,0.0
0.0,0.015738788,52.0,0.0,0.321369055,7800.0,6.0,0.0,2.0,0.0,1.0
0.0,0.699496765,35.0,0.0,0.35218509,3500.0,7.0,0.0,0.0,0.0,0.0
1.0,0.741505663,43.0,2.0,0.182833217,5731.0,11.0,0.0,0.0,1.0,1.0
0.0,0.841253479,49.0,0.0,4630.0,0.0,16.0,0.0,2.0,0.0,0.0
0.0,0.54823199,48.0,0.0,0.688262348,5000.0,13.0,0.0,2.0,0.0,1.0
1.0,0.136994044,35.0,0.0,0.021668514,78500.0,4.0,0.0,1.0,0.0,2.0
0.0,0.289470539,44.0,0.0,0.4825614,8916.0,17.0,0.0,2.0,0.0,1.0
1.0,1.080209043,25.0,0.0,0.212950891,2300.0,4.0,1.0,0.0,1.0,0.0
0.0,0.938460288,35.0,0.0,0.344655345,1000.0,3.0,0.0,0.0,0.0,0.0
0.0,0.117553096,82.0,0.0,0.124350595,5966.0,10.0,0.0,1.0,0.0,0.0
0.0,0.008689109,65.0,0.0,1297.0,0.5,8.0,0.0,2.0,0.0,0.0
0.0,0.207037867,35.0,0.0,1.356640463,2416.0,8.0,0.0,2.0,0.0,2.0
0.0,0.16571414,77.0,0.0,0.538827528,5884.0,11.0,0.0,2.0,0.0,2.0
0.0,0.94000606,77.0,1.0,2715.0,0.0,7.0,0.0,1.0,0.0,0.0
0.0,0.980001942,25.0,0.0,0.480288728,1800.0,4.0,0.0,0.0,0.0,0.0
0.0,0.9999999,44.0,0.0,0.175845536,7716.0,4.0,0.0,0.0,0.0,1.0
0.0,0.031397875,47.0,0.0,0.062149008,10683.0,3.0,0.0,1.0,0.0,1.0
1.0,0.972232905,40.0,3.0,1.179950014,3600.0,10.0,1.0,4.0,1.0,1.0
1.0,0.0,60.0,3.0,0.292697378,6750.0,5.0,1.0,1.0,2.0,0.0
0.0,0.274600881,56.0,0.0,0.375694844,5216.0,18.0,0.0,1.0,0.0,7.0
0.0,0.9999999,67.0,0.0,36.0,0.5,1.0,0.0,0.0,0.0,0.0
0.0,0.062460962,23.0,0.0,0.000718735,4173.0,2.0,0.0,0.0,0.0,0.0
0.0,0.075627307,60.0,0.0,0.193786454,8400.0,9.0,0.0,1.0,0.0,0.0
0.0,0.293526993,65.0,0.0,0.150609081,5417.0,6.0,0.0,0.0,0.0,1.0
0.0,0.066113797,63.0,0.0,0.621679828,9750.0,24.0,0.0,2.0,0.0,2.0
0.0,0.120690405,62.0,0.0,4626.0,0.0,7.0,0.0,2.0,0.0,0.0
0.0,0.0,64.0,0.0,0.0,7383.0,9.0,0.0,0.0,0.0,0.0
1.0,1.004581424,49.0,0.0,0.30900968,4028.0,6.0,2.0,1.0,0.0,0.0
0.0,0.012535778,67.0,0.0,1876.0,0.5,12.0,0.0,1.0,0.0,0.0
0.0,0.051368557,68.0,0.0,0.445277361,4668.0,10.0,0.0,1.0,0.0,2.0
