Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Bvid,Tname,View,Like,Danmaku,Reply,Coin,Share,Favorite,Length,Mark
鍖楁柟,2,16,6.4,3.875,2.647,1.000,0.073,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鍗¤矾閲,3,214,5.6,4.006,4.706,15.000,1.368,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍗у簳,2,16,6.9,2.733,3.578,1.000,0.147,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,1
鍗фЫ,2,107,6.4,5.406,5.251,4.000,1.121,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,1
鍗фЫ,2,16,7.0,3.625,3.750,1.000,0.147,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,1
鍗фЫ,2,17,6.6,2.696,2.814,8.000,0.063,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,1
鍗фЫ,2,18,6.5,2.886,3.461,3.000,0.000,BV1gD4y1X7Xa,楝肩暅璋冩暀,3028207,154818,3668,2409,46095,47585,55092,90,1
鍗фЫ,2,19,6.8,3.366,3.932,1.000,0.200,BV19K4y177SG,鍗曟満娓告垙,7341687,303239,4716,2556,90217,55675,98315,95,1
鍗фЫ,2,26,6.7,3.088,3.258,6.000,0.082,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,1
鍗фЫ,2,32,8.7,4.215,4.390,2.000,0.218,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍗фЫ,2,50,7.0,2.691,2.626,30.000,0.044,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,1
鍗фЫ,2,70,5.6,5.052,4.728,2.000,0.562,BV1Zt411v7Hu,楝肩暅璋冩暀,1403733,53664,3716,2707,44742,21459,31506,121,1
鍗фЫ,2,70,7.0,3.786,4.363,1.000,0.277,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,1
鍗фЫ,2,75,7.5,4.908,5.032,1.000,0.658,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鍗′釜灞,3,22,5.8,3.550,3.789,1.000,0.193,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍗冨眰濂楄矾,4,22,6.3,3.061,3.096,1.000,0.086,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,-1
鍗庣洓椤,3,47,6.4,4.414,2.566,1.000,0.431,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
鍗楁柟,2,26,6.4,4.210,3.560,2.000,0.114,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鍗犻,2,51,8.0,3.631,4.033,2.000,0.368,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鍗鐢熷肪,3,126,5.1,4.798,5.106,2.000,0.571,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,1
鍗鐢熸夋潯,4,160,5.0,5.415,4.483,1.000,0.731,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,1
鍘夊冲帀瀹,4,17,6.8,3.287,3.405,2.000,0.088,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鍘夊,2,148,6.9,5.008,4.161,4.000,1.184,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鍘夊,2,17,6.5,3.852,3.057,2.000,0.094,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,0
鍘夊,2,20,6.7,3.284,2.839,3.000,0.132,BV1Zt411v7Hu,楝肩暅璋冩暀,1403733,53664,3716,2707,44742,21459,31506,121,0
鍘夊,2,21,6.7,3.880,3.939,2.000,0.198,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
鍘夊,2,24,7.9,4.085,3.117,2.000,0.242,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,0
鍘夊,2,30,7.1,4.228,3.387,2.000,0.197,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,0
鍘夊,2,33,6.2,3.771,3.152,2.000,0.102,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,0
鍘夊,2,38,6.3,4.399,2.892,2.000,0.160,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
鍘夊,2,40,8.4,4.803,3.389,2.000,0.275,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鍘樼背,2,23,7.6,2.228,3.283,2.000,0.096,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鍘熷敱,2,16,6.4,3.031,3.578,2.000,0.114,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,1
鍘熷敱,2,44,5.7,4.018,4.817,2.000,0.282,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍘熸洸,2,16,5.5,2.977,3.250,1.000,0.132,BV1Zt411v7Hu,楝肩暅璋冩暀,1403733,53664,3716,2707,44742,21459,31506,121,1
鍘熸洸,2,17,6.8,3.337,2.652,1.000,0.120,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍘熺増,2,22,6.2,2.356,3.356,1.000,0.256,BV1u4411J7JW,楝肩暅璋冩暀,1950769,54671,3013,840,20285,20088,35947,86,1
鍘熺増,2,28,7.0,4.107,4.423,2.000,0.190,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍘熻嗛,3,17,6.1,2.375,3.052,1.000,0.262,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,-1
鍙傚ぉ澶ц懕,4,99,5.5,3.062,3.121,1.000,0.656,BV1Ct411t7Ec,楝肩暅璋冩暀,2082100,99545,7376,2676,57331,16413,65890,151,-1
鍙傝佹暀涓,4,147,6.5,5.442,5.062,1.000,1.035,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍙充笅瑙,3,19,6.6,3.722,3.682,1.000,0.157,BV1Zt411v7Hu,楝肩暅璋冩暀,1403733,53664,3716,2707,44742,21459,31506,121,1
鍙充笅瑙,3,47,5.4,4.783,4.371,1.000,0.547,BV1u4411J7JW,楝肩暅璋冩暀,1950769,54671,3013,840,20285,20088,35947,86,1
鍙嬩汉,2,25,5.4,3.075,3.989,1.000,0.385,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,0
鍙屼汉,2,23,5.2,4.350,2.908,1.000,0.048,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,-1
鍙嶅嶅幓涓,4,103,5.6,5.358,5.517,3.000,1.110,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,1
鍙嶅嶉灜灏,4,20,5.6,3.984,3.746,1.000,0.220,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
鍙嶅,2,223,5.6,6.120,2.568,3.000,2.429,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
鍙戠幇,2,18,5.1,2.711,2.837,1.000,0.082,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鍙戠幇,2,28,5.6,4.522,3.547,1.000,0.059,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
鍙浠ュ彲浠,4,22,6.9,3.072,3.072,5.000,0.105,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍙浠,2,16,6.1,2.852,3.149,2.000,0.059,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,0
鍙浠,2,17,6.0,3.690,4.087,1.000,0.036,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
鍙浠,2,19,5.9,3.682,3.722,2.000,0.187,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
鍙浠,2,24,6.2,4.002,3.324,2.000,0.152,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,0
鍙浠,2,29,5.5,3.244,3.992,3.000,0.103,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
鍙浠,2,31,6.3,4.365,3.950,2.000,0.319,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,0
鍙浠,2,33,5.5,4.100,4.211,2.000,0.062,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鍙浠,2,82,6.0,4.216,3.723,20.000,0.408,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鍙浠,2,85,6.7,4.660,4.434,10.000,0.570,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鍙甯﹀姴鍟,4,16,5.4,3.125,2.977,1.000,0.113,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍙鎬,2,18,5.2,3.948,2.967,1.000,0.082,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
鍙鎬,2,24,6.4,4.137,4.002,2.000,0.202,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鍙ｄ篃,2,122,5.1,3.380,3.298,22.000,0.432,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,-1
鍚冨啺,2,29,6.2,3.539,4.030,2.000,0.128,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
鍚冮浮,2,18,7.2,2.864,2.864,1.000,0.198,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,1
鍚堝奖鍚堝奖,4,41,5.9,3.036,3.054,7.000,0.132,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鍚堝奖鐣欏康,4,111,5.9,3.154,3.242,55.000,0.500,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鍚堝奖,2,28,7.6,2.379,3.694,1.000,0.054,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,1
鍚堝奖,2,40,6.9,3.864,4.315,1.000,0.615,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,1
鍚堝奖,2,404,5.9,4.081,4.630,55.000,2.798,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鍚堢悊,2,24,6.1,3.324,3.459,4.000,0.000,BV1gD4y1X7Xa,楝肩暅璋冩暀,3028207,154818,3668,2409,46095,47585,55092,90,0
鍚庢氮,2,16,6.8,2.906,3.274,2.000,0.154,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
鍚愬彛鐥板啀璧,5,52,6.0,2.571,2.422,4.000,0.538,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
鍚愮棸,2,87,5.4,4.392,5.218,3.000,0.901,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,1
鍚斿悢鍚斿悢鍚,5,31,5.7,2.101,2.012,2.000,0.021,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,-1
鍚斿睅,2,26,5.5,4.547,2.899,2.000,0.052,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,1
鍚涓嶆噦,3,75,6.0,4.643,4.998,2.000,0.333,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
鍚熸父璇椾汉,4,18,6.8,3.461,3.525,1.000,0.127,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍚翠害鍑,3,49,5.3,4.389,3.041,1.000,0.308,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,1
鍚翠害鍑,3,62,8.0,4.718,2.534,2.000,0.430,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鍛滃憸鍛,3,27,6.9,2.436,2.158,3.000,0.023,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,1
鍛滃憸,2,23,7.2,2.345,2.432,3.000,0.046,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鍛靛懙鍛靛懙,4,25,6.3,2.322,2.512,2.000,0.088,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍛靛懙鍛,3,42,6.0,2.304,2.533,2.000,0.140,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍛靛懙,2,101,6.4,3.748,3.712,4.000,0.518,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鍛靛懙,2,17,7.1,2.409,2.409,3.000,0.017,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,1
鍛靛懙,2,18,6.7,2.572,2.614,2.000,0.092,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,1
鍛靛懙,2,50,6.4,3.027,2.161,5.000,0.275,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,1
鍜屽皻,2,29,7.0,4.225,4.047,2.000,0.054,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鍝堝搱鍝,3,67,6.1,2.333,2.406,4.000,0.048,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,-1
鍝堝搱,2,97,6.2,2.145,2.139,6.000,0.056,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鍝庡搸,2,20,6.7,3.004,2.095,2.000,0.140,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍝插,2,17,7.3,2.722,3.690,1.000,0.078,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
鍝插,2,31,7.5,4.233,4.180,1.000,0.060,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鍝﹀摝鍝,3,28,6.1,2.084,2.326,3.000,0.121,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,-1
鍟獂,2,21,6.6,2.839,2.558,1.000,0.184,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍟鍟,2,20,7.3,2.319,2.219,2.000,0.041,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
鍟﹀暒鍟,3,19,5.9,2.496,2.641,2.000,0.154,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,1
鍟﹀暒,2,32,5.7,2.079,2.290,4.000,0.169,BV1Wx41127uw,楝肩暅璋冩暀,2317673,63684,7502,3312,52781,25876,62774,65,1
鍠滄,2,17,6.8,3.052,3.852,1.000,0.078,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
鍠滄,2,19,8.0,3.787,3.537,2.000,0.127,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鍠靛柕,2,28,6.3,2.946,2.875,1.000,0.132,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鍢ゅ槫鍢,3,40,5.1,4.104,4.204,2.000,0.235,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,-1
鍢ゅ槫鍢,3,56,7.1,2.126,2.018,10.000,0.175,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍢ゅ槫,2,22,7.2,2.413,2.413,2.000,0.046,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
鍢ゅ槫,2,73,5.2,3.023,3.116,3.000,0.258,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,-1
鍢垮樋鍢,3,17,7.5,2.409,2.292,1.000,0.061,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鍢垮樋,2,18,6.9,2.816,3.081,2.000,0.143,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
鍢垮樋,2,30,7.7,2.524,2.524,2.000,0.140,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鍢夌淮灏,3,35,5.6,4.515,4.322,1.000,0.368,BV19K4y177SG,鍗曟満娓告垙,7341687,303239,4716,2556,90217,55675,98315,95,-1
鍥㈤暱,2,37,5.9,4.520,4.757,1.000,0.325,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鍥涢噸,2,22,6.7,2.423,2.281,1.000,0.100,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,-1
鍥犱负,2,18,6.0,2.461,3.044,1.000,0.035,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鍥犱负,2,90,5.2,4.495,5.592,1.000,0.411,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鍨冨溇,2,37,8.6,2.046,2.327,1.000,0.261,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鍩烘湰,2,17,6.1,3.382,2.890,1.000,0.078,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鎬ф劅,2,37,6.7,3.317,3.337,1.000,0.146,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,-1
鎬庝箞鍙,3,29,5.5,2.324,3.603,1.000,0.254,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,-1
鎬庝箞,2,113,6.2,3.774,4.405,1.000,0.991,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鎬庝箞,2,17,6.4,3.690,3.220,2.000,0.121,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,0
鎬庝箞,2,19,6.1,3.471,3.787,1.000,0.209,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
鎬庝箞,2,23,5.7,3.295,3.375,2.000,0.138,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,0
鎬庝箞,2,24,5.9,3.689,4.002,1.000,0.110,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
鎬庝箞,2,24,6.3,2.428,2.833,1.000,0.220,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
鎬庝箞,2,27,6.0,4.357,4.310,1.000,0.056,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
鎬庝箞,2,29,6.3,3.809,4.073,1.000,0.056,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鎬庝箞,2,30,7.3,4.507,4.148,1.000,0.211,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鎬庝箞,2,43,5.8,4.432,4.199,1.000,0.170,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
鎭愭,2,22,8.1,3.356,3.136,1.000,0.087,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
鎮ㄧ殑濂藉弸,4,19,7.6,2.858,3.181,1.000,0.037,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,-1
鎯充綘浜,3,16,5.0,2.774,3.250,1.000,0.176,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,-1
鎯滅紭,2,25,6.7,4.244,2.449,1.000,0.098,BV1PJ411d7DM,浜哄姏VOCALOID,1919618,149176,4520,1242,101426,10793,67439,256,1
鎰ゆ掔殑灏忛笩,5,26,6.4,3.917,4.287,1.000,0.054,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,-1
鎰忓ぇ鍒╃偖,4,19,6.8,2.735,3.532,1.000,0.037,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,1
鎰忓ぇ鍒,3,41,7.1,3.700,2.861,2.000,0.074,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鎰熷姩,2,33,6.1,2.884,3.087,15.000,0.134,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鎰熷姩,2,87,5.7,4.763,4.482,2.000,0.162,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,0
鎰熻阿,2,31,6.6,3.284,4.104,2.000,0.275,BV1Bt411L7Vw,浜哄姏VOCALOID,1699712,84095,6238,1365,28079,12251,38190,109,0
鎰熻,2,17,6.2,2.778,3.175,1.000,0.140,BV1Zt411v7Hu,楝肩暅璋冩暀,1403733,53664,3716,2707,44742,21459,31506,121,0
鎰熻,2,22,6.7,2.548,4.061,1.000,0.087,BV1i7411A7yk,MMD路3D,3579963,160744,33254,19310,51097,86031,51423,253,0
鎰熻,2,26,6.1,3.427,3.950,1.000,0.286,BV1Ga4y1E7Qq,楝肩暅璋冩暀,18461729,823499,49479,14020,234809,253285,310231,91,0
鎰熻,2,67,7.0,2.069,3.600,2.000,0.465,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鎰熻,2,86,5.4,4.991,4.987,1.000,0.393,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鎳甸,2,25,7.1,2.084,4.004,3.000,0.105,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,1
鎴愬姛,2,133,6.9,2.462,5.348,4.000,1.140,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,0
鎴愬姛,2,30,6.2,2.953,3.641,1.000,0.063,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
鎴樺焦,2,20,5.8,2.561,3.741,1.000,0.042,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
鎴樻湳,2,29,8.4,4.116,2.580,2.000,0.197,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,0
鎵嬫満,2,23,8.3,3.067,4.002,1.000,0.162,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鎵嬫満,2,45,5.5,2.780,3.363,2.000,0.277,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,1
鎵揷all,5,17,6.2,2.205,2.931,2.000,0.029,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,1
鎵撳簳瑁,3,20,6.1,2.326,4.022,1.000,0.091,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
鎵撴柇,2,31,6.4,4.002,3.708,2.000,0.123,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,0
鎵浠,2,119,5.3,5.497,4.171,1.000,0.543,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鎵澧,2,18,8.1,2.614,3.684,1.000,0.198,BV1QW411E7oP,楝肩暅璋冩暀,2569983,46331,10922,3893,59648,19603,59871,91,1
鎶ゅ灚,2,17,6.5,3.052,3.572,1.000,0.078,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
鎶よ偆,2,16,6.4,4.000,3.000,1.000,0.073,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,-1
鎶奸煹,2,22,8.7,3.936,3.698,1.000,0.193,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鎶奸煹,2,41,5.3,4.443,4.315,3.000,0.239,BV1Yb411q7xA,楝肩暅璋冩暀,1227514,110537,2848,2346,109694,7062,56240,159,1
鎶婃垜鐏岄唹,4,40,6.5,2.014,3.755,1.000,0.282,BV1nt411C7gB,鍘熷垱闊充箰,4174848,215291,15347,6485,155957,24442,67017,142,1
鎶曞竵,2,21,5.5,3.939,3.361,2.000,0.144,BV1rW411C78f,楝肩暅璋冩暀,1929432,62136,6141,1811,92488,16668,63887,132,1
鎶曞竵,2,26,5.4,3.038,3.160,1.000,0.119,BV1Xx411j7JA,浜哄姏VOCALOID,1256452,27669,7802,1875,50764,17804,44561,219,1
鎶曞竵,2,26,6.4,4.027,4.023,1.000,0.228,BV1Gs411M77N,浜哄姏VOCALOID,5325321,138834,21217,2986,130105,67279,130996,114,1
鎶曞竵,2,48,5.5,4.302,4.853,2.000,0.085,BV1Vx411L7XS,浜哄姏VOCALOID,1132608,36639,17938,3720,99764,7469,57158,517,1
鎶鏈,2,18,5.7,2.029,2.056,1.000,0.038,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,0
鎺ㄨ崘,2,18,7.6,4.059,3.795,1.000,0.082,BV1js411P797,鎼炵瑧,3004258,65579,11873,11100,30828,25648,11850,219,0
鎺樺湴姝﹀＋,4,46,5.7,4.768,5.306,1.000,0.096,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,-1
鎺樺湴姹傜敓,4,34,5.6,4.830,4.852,1.000,0.071,BV15x411t7bF,楝肩暅鍓у満,1410972,12698,14959,618,4334,4298,12455,478,-1
