AGE,GENDER,MARITAL_STATUS,CUSTOMER_CLASS,LINE_TENURE,SUBPLAN,SUBPLAN_PREVIOUS,NUM_TEL,NUM_ACT_TEL,PAY_METD,PAY_METD_PREV,CUSTOMER_TYPE
74,M,M,3,2402,2101,2101,2,2,cs,cs,2G
31,F,S,7,2309,2166,2161,1,1,cs,co,2G
36,M,S,3,1736,2102,2101,3,2,cs,cs,2G
48,M,M,3,1535,2105,2105,3,3,cs,cs,2G
25,M,S,3,2151,2105,2101,2,2,cs,cs,2G
39,M,M,3,936,2242,2101,1,1,cs,cs,2G
45,M,M,3,3016,2135,2101,2,2,cs,cs,2G
31,M,S,6,1016,2101,2101,1,1,cs,cs,2G
45,F,M,6,380,2103,2103,1,1,cs,cs,2G
27,F,S,3,440,2241,2241,1,1,cs,cs,2G
25,F,S,3,402,2206,2206,1,1,cs,cs,3G
54,F,M,5,1832,2101,2101,1,1,cs,cs,2G
41,F,M,3,928,2242,2101,3,3,cs,cs,2G
26,F,S,3,2068,2242,2101,1,1,cs,cs,2G
45,M,M,3,393,2241,2241,3,3,cs,cs,2G
32,M,S,3,1788,2119,2105,2,2,dd,cs,2G
41,F,M,7,2033,2155,2155,1,1,cs,cs,2G
43,M,M,3,1417,2102,2102,5,3,cs,cs,3G
43,M,M,3,1097,2105,2105,2,1,cs,cs,2G
19,F,S,6,615,2135,2135,1,1,cs,cs,2G
30,F,S,3,2676,2101,2101,1,1,cs,cs,2G
31,F,S,3,752,2252,2206,2,1,cs,cs,2G
30,M,S,7,2702,2161,2101,2,1,cg,cs,3G
23,M,S,3,1214,2242,2107,1,1,cs,cs,3G
35,M,M,3,577,2135,2135,2,0,cs,cs,2G
52,F,M,3,1914,2101,2101,2,2,dd,cs,3G
21,F,S,3,953,2101,2101,2,2,cs,cs,2G
40,F,S,3,2815,2241,2101,4,4,cs,cs,2G
35,M,M,3,1082,2105,2105,2,2,cs,cs,2G
32,M,S,3,755,2135,2107,7,0,cs,cs,2G
28,M,S,3,2038,2105,2101,2,2,cs,cs,2G
25,F,S,6,1858,2101,2101,1,1,cs,cs,2G
34,M,S,3,2467,2120,2102,2,2,cs,cs,2G
37,M,S,3,1137,2241,2102,1,0,cs,cs,2G
48,M,M,3,1157,2105,2101,3,3,cs,co,2G
39,F,M,3,449,2241,2241,6,3,cs,cs,2G
41,F,M,3,1599,2241,2103,1,1,dd,dd,2G
29,M,S,3,2728,2242,2102,2,2,cs,cs,2G
40,F,M,3,1939,2248,2242,1,1,cs,cs,2G
23,M,S,3,608,2206,2206,2,1,cs,cs,2G
40,M,S,7,1286,2156,2156,5,2,dd,cs,2G
17,M,S,4,276,2242,2242,1,1,cs,cs,2G
26,F,S,3,1232,2101,2102,1,1,cs,cs,2G
37.411584,F,M,3,270,2241,2241,2,0,cs,cs,2G
39,F,M,3,797,2105,2105,2,2,dd,cs,2G
37.411584,F,S,9,1342,2163,2163,22,16,dd,cs,3G
25,M,S,3,700,2136,2135,3,0,cs,cs,2G
17,M,S,4,359,2248,2242,1,1,cs,cs,2G
18,F,S,4,594,2248,2243,1,1,cs,cs,2G
30,M,S,3,2639,2102,2101,2,2,co,co,2G
35,F,M,3,316,2242,2242,3,1,cs,cs,2G
39,M,M,3,723,2135,2135,2,2,cs,cs,2G
46,F,M,3,936,2105,2105,6,5,cs,cs,2G
55,M,M,3,911,2119,2119,2,2,dd,dd,2G
37.411584,M,S,3,435,2242,2242,3,2,cs,cs,2G
44,M,M,3,1738,2101,2101,2,2,cs,cs,2G
52,F,M,3,529,2242,2135,2,0,cs,cs,2G
40,M,M,7,1493,2161,2156,2,2,cg,cs,2G
45,M,M,3,2885,2101,2101,2,2,co,co,2G
55,M,S,7,1027,2119,2119,2,2,cx,dd,2G
27,F,S,3,331,2242,2242,1,1,dd,dd,2G
43,F,S,3,2799,2241,2107,4,3,cs,co,2G
32,F,S,3,2662,2101,2101,2,2,cs,cs,2G
51,M,M,3,391,2242,2102,1,1,cs,cs,2G
31,M,S,3,1883,2242,2101,1,1,cs,co,2G
29,M,S,3,1002,2105,2105,2,1,cs,co,2G
30,M,S,7,2026,2156,2101,2,2,co,co,2G
33,M,S,3,812,2101,2101,3,0,cs,cs,2G
36,M,S,3,1465,2101,2101,1,1,cs,cs,2G
53,F,M,3,636,2135,2135,1,0,cs,cs,2G
31,M,S,3,2005,2101,2107,2,1,cs,cs,2G
44,F,S,3,1662,2242,2135,3,3,cs,cs,2G
45,M,M,3,676,2101,2101,1,1,cs,cs,2G
32,M,S,5,1069,2119,2119,3,2,cs,cs,2G
28,F,S,3,1668,2105,2105,2,2,cs,cs,2G
33,M,S,7,222,2161,2101,2,2,cs,cs,2G
28,M,S,3,373,2243,2243,3,1,cs,cs,2G
27,F,S,3,2447,2104,2101,4,2,cs,cs,3G
33,F,M,3,320,2242,2242,3,2,cs,cs,2G
52,M,M,3,1787,2101,2101,2,2,cs,cs,2G
46,F,M,3,1425,2105,2105,4,3,cs,cs,2G
55,M,M,3,234,2241,2241,3,0,cs,cs,2G
36,M,M,3,761,2206,2134,2,0,cs,cs,2G
67,M,M,3,601,2135,2101,2,0,cs,cs,2G
18,M,S,4,555,2206,2206,1,1,cs,cs,2G
32,F,S,3,1724,2102,2134,4,3,cs,cs,2G
34,F,M,7,1278,2156,2156,2,2,cs,cs,2G
41,F,M,3,1708,2105,2105,2,2,cs,cs,2G
50,F,M,3,822,2101,2101,2,2,cs,cs,2G
60,F,M,3,502,2242,2206,1,1,cs,cs,2G
47,F,M,3,996,2242,2101,1,1,cs,cs,2G
52,M,M,3,257,2242,2242,1,1,cs,cs,2G
50,F,M,3,1816,2105,2105,4,3,cs,cs,2G
31,M,S,5,464,2242,2242,1,1,co,co,2G
23,F,S,6,986,2242,2103,1,1,cs,cs,2G
29,F,S,3,313,2206,2206,2,1,cs,cs,2G
67,M,M,3,830,2105,2105,2,2,cs,cs,2G
38,M,M,3,426,2241,2241,2,1,cs,cs,2G
30,F,S,3,489,2119,2105,2,2,cs,co,2G
30,F,S,3,2111,2248,2102,1,0,co,co,2G
41,F,M,3,2327,2104,2102,3,2,cs,cs,2G
21,F,S,3,598,2136,2136,1,1,cs,cs,3G
32,F,S,3,1975,2105,2105,2,2,dd,cs,3G
62,M,M,3,2433,2101,2101,1,1,cs,cs,2G
58,M,M,3,2345,2248,2101,2,2,cs,cs,2G
70,M,M,3,2126,2101,2101,2,2,dd,dd,2G
41,M,M,3,351,2242,2242,1,1,cs,cs,2G
21,F,S,3,767,2242,2243,1,1,cs,cs,3G
55,M,M,3,1739,2105,2105,2,2,cs,cs,2G
19,M,S,6,889,2248,2102,1,1,cs,cs,2G
47,M,M,3,464,2241,2241,2,2,cs,cs,2G
31,M,S,3,489,2135,2135,1,1,cs,cs,3G
19,F,S,4,434,2242,2242,2,1,cs,cs,3G
48,M,M,3,3018,2107,2101,5,5,cs,cs,2G
37.411584,F,S,9,2019,2212,2194,2637,649,cs,cs,2G
47,M,M,7,1427,2166,2166,4,3,cs,dd,2G
32,M,S,7,1655,2156,2166,4,1,cs,cs,3G
32,M,S,3,1254,2105,2105,4,3,cs,cs,2G
38,M,M,3,1993,2107,2101,1,1,dd,cs,2G
20,M,S,4,368,2242,2242,1,1,cs,cs,2G
20,F,S,4,341,2242,2242,1,1,cs,cs,2G
38,M,M,3,650,2242,2137,2,1,cs,cs,2G
35,M,S,7,1425,2156,2156,2,1,co,cs,2G
26,F,S,3,2426,2242,2101,3,3,cs,cs,2G
27,M,S,3,1910,2120,2101,4,3,cs,cs,2G
52,M,M,3,1192,2242,2114,2,2,cs,cs,2G
33,M,S,3,1488,2102,2104,1,1,cs,co,2G
42,F,M,3,1688,2102,2101,1,1,cs,cs,3G
41,M,M,3,1555,2242,2114,1,1,cs,cs,2G
27,F,S,3,2029,2101,2105,2,2,co,dd,2G
50,M,S,3,2737,2101,2101,1,1,cs,cs,2G
38,M,S,3,2283,2206,2101,1,1,cs,cs,2G
29,M,S,3,1008,2105,2105,4,2,dd,dd,2G
37,M,S,3,2063,2101,2155,2,2,cs,cs,2G
29,M,S,3,1692,2101,2101,3,2,cs,cs,2G
28,F,S,7,225,2208,2208,5,2,cs,cs,2G
49,F,M,3,1558,2242,2135,5,1,cs,cs,2G
24,F,S,3,588,2242,2206,1,1,cs,cs,2G
44,M,M,3,1542,2114,4101,2,1,dd,cs,2G
54,M,M,3,1914,2101,2101,2,2,cs,cs,2G
56,M,M,7,774,2155,2155,5,1,cs,cs,2G
33,M,S,3,2311,2104,2102,2,2,cs,cg,2G
27,F,S,3,195,2242,2242,4,3,cs,cs,2G
53,M,M,3,2867,2101,2101,1,1,cs,cs,2G
36,F,M,3,547,2135,2135,3,2,cs,cs,3G
52,M,M,3,2608,2135,2101,2,2,cs,cs,2G
25,M,S,3,1843,2101,2102,2,2,cs,cs,2G
37.411584,M,S,8,2590,2102,2101,1,1,cs,cs,2G
26,M,M,3,1356,2105,2105,2,1,cs,cs,2G
34,M,S,3,303,2241,2241,3,1,cs,cs,2G
33,M,S,3,2452,2104,2136,2,1,co,cs,2G
22,M,S,7,279,2156,2156,2,2,cs,cs,2G
36,F,M,3,2801,2101,2101,1,1,cs,cs,2G
36,M,S,7,1704,2156,2156,4,4,cs,cg,2G
34,F,S,3,322,2241,2241,1,1,cs,cs,2G
50,F,M,3,1042,2242,2119,2,2,cs,cs,2G
34,F,M,3,339,2241,2241,1,1,cs,cs,2G
41,M,M,3,1591,2241,2135,1,1,co,co,2G
38,M,S,3,2939,2101,2101,2,2,cs,co,2G
36,M,M,3,2439,2101,2101,2,1,co,co,2G
29,M,S,7,2547,2166,2107,3,1,co,cs,2G
31,M,S,3,2013,2242,2135,3,1,cg,cs,2G
38,M,M,3,1858,2102,2102,3,2,cs,co,2G
45,F,M,7,320,2156,2242,1,1,cs,cs,2G
45,F,M,3,1164,2105,2105,2,2,cs,cs,2G
34,M,S,7,2217,2156,2156,2,1,cs,cs,2G
30,F,S,3,1315,2101,2101,5,2,dd,dd,2G
36,M,M,7,1884,2166,2101,2,2,dd,dd,2G
32,F,S,3,1191,2101,2103,2,2,cs,cs,3G
55,M,M,3,680,2135,2135,1,1,cs,cs,2G
39,F,S,3,1472,2206,2103,1,1,cs,cs,2G
20,F,S,4,1304,2107,2107,1,1,cs,cs,2G
32,F,S,3,2680,2101,2101,2,1,cs,co,2G
29,F,S,3,1166,2241,2119,2,2,cs,cs,2G
49,M,M,7,1709,2156,2156,1,1,cs,cs,3G
48,M,M,3,2447,2102,2104,3,3,cs,cs,2G
46,F,M,3,506,2206,2206,4,3,cs,cs,2G
35,F,S,3,1443,2248,2242,6,6,cs,cs,3G
27,M,S,3,187,2242,2242,1,1,cs,cs,2G
32,M,S,3,705,2104,2102,3,2,cs,cs,3G
62,M,M,3,352,2241,2241,2,1,cs,cs,2G
31,M,S,3,1532,2114,2107,3,2,cg,cs,2G
23,M,S,3,982,2135,2101,2,1,cs,cs,3G
39,M,M,3,1704,2101,2101,6,3,cg,cg,2G
42,F,M,3,387,2242,2242,1,1,cs,cs,2G
52,F,M,3,2182,2101,2101,1,1,cs,cs,2G
27,M,M,3,728,2206,2102,5,2,cs,cs,2G
24,F,S,3,1116,2107,2101,2,2,cs,cs,2G
18,F,S,4,408,2242,2242,1,1,cs,cs,2G
51,F,M,3,1780,2102,2105,2,1,cs,cs,2G
35,F,M,3,631,2241,2135,4,3,cs,cs,2G
52,M,M,3,2727,2242,2101,2,2,cs,cs,2G
56,M,M,7,1833,2156,2156,1,1,cs,cs,2G
53,F,M,3,1703,2101,2105,2,2,cs,cs,2G
56,M,M,3,2809,2120,2135,4,3,cs,cs,2G
33,F,M,3,337,2241,2241,1,1,cs,cs,2G
44,F,M,3,626,2206,2206,1,1,cs,cs,2G
27,M,S,3,2031,2105,2105,2,1,cx,cs,2G
54,M,M,7,1774,2105,2105,3,2,cs,cs,2G
23,F,S,3,493,2248,2242,1,1,cs,cg,3G
30,F,S,3,2438,2243,2102,2,2,co,co,2G
51,M,M,3,443,2135,2135,2,0,cs,cs,2G
24,M,S,3,623,2135,2135,1,1,cs,cs,2G
43,F,M,3,268,2242,2242,8,4,cs,cs,2G
27,M,S,3,271,2117,2117,4,2,cs,cs,2G
23,F,S,3,430,2242,2242,1,1,cs,cs,2G
55,F,M,3,2077,2101,2101,2,2,cs,cs,3G
40,F,S,3,2775,2101,2101,2,2,co,co,2G
33,F,M,3,2615,2242,2101,1,1,cs,cs,2G
33,M,S,7,588,2210,2135,5,2,cs,cs,2G
46,M,M,3,2118,2102,2101,1,1,cs,cs,3G
48,M,M,3,1545,2105,2105,4,3,co,co,2G
51,F,M,3,428,2242,2105,4,4,cs,cs,2G
43,F,M,3,797,2105,2105,2,2,cs,cs,2G
26,F,S,3,1742,2242,2105,2,2,co,co,2G
40,F,M,3,180,2105,2105,2,2,cs,cs,2G
26,F,S,3,1143,2101,2101,2,1,cs,cs,2G
34,M,S,3,1548,2120,2102,4,2,cs,cs,2G
31,M,S,3,931,2242,2101,8,4,dd,cs,3G
48,F,M,3,1542,2105,2105,2,2,cg,cs,2G
58,M,M,3,1196,2119,2119,5,5,cg,cs,2G
29,M,S,3,973,2102,2102,1,1,cg,cs,3G
49,M,M,3,416,2117,2117,4,4,cs,cs,2G
49,M,S,3,2064,2102,2102,3,2,cs,cs,2G
27,M,S,3,2400,2248,2102,2,1,dd,dd,2G
28,M,S,3,788,2135,2135,5,2,cs,cs,2G
37,M,M,3,1493,2241,2101,5,2,cs,cs,2G
40,M,M,3,1127,2136,2101,2,2,cs,cs,2G
30,F,S,3,1409,2243,2102,2,1,cs,cs,2G
56,M,M,3,655,2105,2105,4,3,cs,cs,2G
44,M,M,3,1998,2242,2107,3,2,cx,cs,2G
28,M,S,3,2685,2242,2102,1,1,cs,cs,2G
28,M,S,7,1711,2183,2101,6,3,co,cs,2G
52,M,M,3,1746,2105,2105,3,2,cx,cs,2G
25,M,S,3,1669,2242,2101,2,2,cs,cs,2G
19,M,S,4,284,2242,2242,1,0,cs,cs,2G
52,F,M,3,1875,2105,2105,2,2,cs,cs,2G
25,M,S,3,2420,2242,2101,1,1,dd,dd,2G
34,F,M,3,449,2137,2243,1,1,cs,cs,3G
45,F,S,3,1548,2114,4101,2,2,cs,dd,2G
31,F,M,3,1725,2101,2101,1,1,cs,cs,2G
43,F,M,3,2397,2101,2101,2,2,cs,cs,2G
49,M,M,3,1738,2119,2101,3,3,cs,cs,2G
33,M,S,7,2477,2166,2166,1,1,co,cs,2G
37,M,M,5,408,2242,2242,1,1,cs,cs,2G
30,F,S,3,2218,2127,2101,1,1,co,cs,2G
25,M,S,7,1132,2212,2156,3,1,cs,cs,2G
35,M,S,3,1837,2102,2101,1,1,cx,cx,2G
34,F,M,3,2585,2102,2107,2,2,cg,cg,3G
29,M,S,3,1569,2101,2101,4,4,cs,cs,2G
40,M,M,3,1553,2135,2114,1,1,cs,cs,2G
33,F,M,3,675,2135,2135,2,1,cs,cs,2G
26,M,S,3,242,2135,2135,2,1,cs,cs,2G
35,F,M,3,519,2101,2101,1,1,cs,co,2G
26,F,S,3,1876,2242,2101,2,1,co,co,2G
28,M,S,3,908,2248,2135,5,1,cs,cs,3G
37,F,S,3,1752,2105,2105,2,2,cs,cs,2G
34,F,M,3,731,2102,2101,1,1,cs,cg,3G
45,F,M,3,1769,2242,2101,2,1,cs,cs,2G
50,M,M,3,1693,2104,2136,2,2,cs,cs,2G
31,F,S,3,2630,2101,2101,2,2,dd,dd,2G
26,M,S,6,1493,2114,2103,1,1,cs,cs,2G
35,M,S,3,3085,2101,2101,1,1,co,co,2G
36,M,M,3,408,2241,2241,1,1,cs,cs,2G
24,M,S,3,1412,2101,2206,1,1,cs,cs,2G
41,M,M,3,1502,2101,2101,1,1,cs,cs,2G
31,F,M,3,333,2241,2241,1,1,cs,cs,2G
24,M,S,3,1362,2243,2248,3,2,cs,dd,2G
33,M,S,3,2557,2101,2101,1,1,cg,cs,2G
30,M,S,3,1088,2241,2107,3,2,cs,cs,2G
31,M,S,5,1720,2135,2101,1,1,cs,cs,3G
32,M,S,7,1426,2156,2156,3,2,cg,cs,2G
43,M,M,3,1667,2103,2102,3,3,cs,cs,2G
28,F,S,3,2614,2102,2109,3,2,cs,cs,2G
50,F,M,3,604,2206,2206,3,3,cs,cs,2G
26,M,S,3,1778,2242,2107,1,1,cs,dd,2G
36,M,S,3,2457,2242,2107,2,2,dd,dd,2G
17,F,S,6,216,2242,2242,1,1,cs,cs,2G
35,M,S,3,1555,2115,4102,4,3,cs,cs,2G
25,F,S,3,1536,2103,2103,1,1,dd,dd,2G
46,M,M,3,1494,2114,2242,1,1,co,cs,2G
25,F,S,7,1711,2165,2101,1,1,dd,dd,2G
32,M,S,3,593,2102,2101,2,2,co,cs,3G
28,F,S,6,418,2241,2241,1,0,cs,cs,2G
43,M,M,3,643,2114,2114,3,1,cs,cs,2G
48,M,M,3,1014,2107,2107,2,2,cs,cs,2G
60,M,S,3,1098,2241,2242,2,1,cs,cs,2G
30,M,S,3,308,2241,2241,1,1,cs,cs,2G
36,M,M,3,1060,2119,2119,4,4,cs,cs,2G
34,M,S,3,2298,2128,2102,3,1,cg,cs,3G
32,F,S,3,2127,2102,2101,2,2,co,cs,3G
29,F,M,3,689,2135,2135,2,1,cs,cs,2G
53,M,M,3,1462,2103,2102,3,2,cg,cg,2G
28,F,M,3,521,2242,2206,6,1,cs,cs,2G
32,M,S,3,2159,2241,2135,3,0,co,co,2G
34,F,M,3,807,2242,2135,1,1,dd,cs,3G
43,M,M,3,190,2248,2248,2,1,cs,cs,2G
43,M,S,7,2073,2156,2156,2,2,cs,cs,2G
48,F,M,3,1488,2102,2102,2,2,cg,cs,3G
36,M,S,7,1141,2183,2171,2,1,co,cs,2G
50,M,M,3,1619,2242,2105,4,0,dd,dd,2G
53,M,M,7,1969,2166,2101,2,2,cs,cs,2G
25,M,S,3,1819,2101,2101,1,1,cs,cs,2G
56,F,M,3,435,2241,2241,2,1,cs,cs,2G
27,F,S,7,2778,2156,2101,2,2,cs,cs,3G
27,M,S,6,588,2242,2135,1,1,cs,cs,2G
41,M,M,7,1643,2212,2156,2,1,cs,cg,2G
69,F,M,3,1343,2101,2101,1,1,dd,dd,2G
23,M,S,7,1446,2156,2101,1,1,cs,cs,3G
25,M,S,3,2464,2102,2101,1,1,cs,cs,3G
51,M,M,3,1762,2101,2101,1,1,cs,cs,2G
32,M,S,3,1645,2101,2105,5,2,cs,co,2G
28,F,S,7,1196,2156,2156,1,1,cs,cg,3G
33,M,S,7,2152,2161,2166,2,0,cg,cs,2G
29,F,M,3,314,2114,2114,2,1,cs,cs,2G
41,M,M,3,1055,2119,2105,2,1,dd,dd,2G
35,F,M,3,1530,2242,2102,3,2,cs,co,2G
44,F,M,3,1548,2242,2114,2,2,dd,dd,2G
32,M,S,3,441,2241,2241,3,1,cs,cs,2G
19,M,S,4,460,2242,2242,1,1,cs,cs,2G
27,F,S,3,1437,2134,2101,3,1,cs,cs,2G
44,F,M,3,1053,2248,2101,2,2,cs,cs,2G
60,F,M,3,273,2242,2242,1,1,cs,cs,2G
22,M,S,3,1272,2107,2107,1,1,cs,cs,2G
37,M,S,3,783,2248,2242,4,2,cs,cs,2G
30,M,M,3,602,2206,2206,1,1,cs,cs,2G
32,M,S,3,2064,2102,2102,2,2,cs,cs,2G
18,F,S,6,641,2242,2135,2,1,cs,cs,2G
24,M,S,3,1305,2242,2206,2,1,cs,cs,2G
55,F,M,3,2063,2105,2105,3,3,cs,cs,2G
55,F,M,3,785,2135,2135,1,1,cs,cs,2G
34,F,M,3,450,2243,2242,2,1,cs,cs,2G
65,M,S,3,743,2106,2106,2,1,cs,cs,2G
39,M,M,3,1198,2242,2102,3,2,cs,cs,2G
37.411584,M,S,9,1636,2156,2156,250,121,cs,cs,2G
35,M,S,3,2208,2101,2101,1,1,cs,cs,2G
50,F,M,3,989,2135,2101,1,1,cs,cs,2G
34,F,S,3,315,2242,2242,2,2,cs,cs,2G
44,M,S,3,1087,2101,2101,5,4,cs,cs,2G
57,F,S,3,2773,2101,2101,2,1,cs,cs,2G
45,M,M,3,1749,2101,2102,1,1,cs,cs,2G
34,M,S,3,2522,2101,2102,2,2,cs,cs,2G
52,F,S,7,1608,2209,2105,5,3,dd,dd,2G
50,F,M,3,1010,2104,2101,3,2,cs,cs,3G
26,M,S,3,1868,2101,2103,1,1,cs,cs,2G
27,M,S,3,1553,2114,4101,7,3,cs,cs,2G
43,F,M,7,958,2156,2156,2,1,cs,cs,2G
46,M,M,3,1856,2102,2101,2,2,cs,cs,2G
52,M,M,3,2248,2206,2101,2,1,dd,dd,2G
22,F,S,3,328,2243,2243,1,1,cs,cs,2G
36,M,S,3,1740,2105,2105,2,2,dd,dd,2G
34,F,M,3,1210,2102,2102,2,2,cs,cs,2G
47,M,M,3,1763,2105,2105,2,2,cs,cs,2G
58,M,M,3,1339,2242,2107,3,1,dd,dd,2G
27,M,S,3,2642,2102,2102,4,4,co,cx,2G
32,F,S,3,1948,2104,2102,2,1,cs,cs,3G
27,M,S,3,579,2241,2135,3,2,cs,cs,2G
30,F,S,3,2523,2242,2101,2,2,cs,cs,2G
50,F,M,3,1002,2242,2107,1,1,cs,cs,2G
28,F,S,3,1346,2242,2101,2,1,cs,co,3G
38,F,M,7,698,2156,2156,8,4,cs,cs,2G
47,F,M,3,359,2242,2242,3,1,cs,cs,2G
36,M,M,3,686,2135,2105,3,1,cs,cs,2G
40,F,M,3,588,2206,2206,1,1,cs,cs,2G
24,M,S,7,265,2156,2161,2,1,cs,cs,2G
39,F,S,7,1859,2156,2156,1,1,cs,cs,2G
24,M,S,3,956,2242,2107,5,1,cs,cs,2G
30,M,S,3,1554,2242,2114,1,1,dd,dd,2G
58,F,M,3,1973,2101,2101,1,1,cs,cs,2G
35,F,M,3,1311,2103,2102,1,1,cs,cs,2G
31,F,S,3,225,2241,2241,1,1,cs,cs,2G
28,M,S,3,2500,2107,2101,5,3,co,cs,2G
25,M,S,7,1554,2209,2171,4,1,cs,dd,2G
26,M,S,3,2746,2242,2101,2,2,cs,cs,2G
58,M,M,3,2028,2137,2243,3,2,cx,cx,3G
44,F,M,3,1088,2241,2107,2,2,cs,cs,2G
31,M,S,3,1902,2107,2103,1,1,dd,dd,2G
58,M,M,7,1361,2105,2105,2,2,cs,cs,2G
72,M,M,3,1645,2105,2105,2,2,dd,cs,2G
32,M,S,3,1230,2104,2137,5,1,co,cs,2G
41,F,M,3,314,2242,2242,2,2,cs,cs,2G
43,F,S,3,966,2106,6101,4,3,cs,cs,2G
43,M,S,3,2255,2102,2102,5,3,cs,cs,2G
42,M,M,7,2810,2155,2101,2,1,co,co,2G
31,F,S,7,1949,2160,2101,1,1,co,cg,3G
37,M,M,6,788,2241,2135,1,1,cs,cs,2G
54,F,M,3,2338,2101,2101,2,2,cs,cs,2G
29,M,S,5,360,2242,2242,2,1,cs,cs,2G
26,F,S,3,1087,2242,2107,3,2,cs,cs,2G
41,M,M,3,593,2135,2135,5,2,cs,co,3G
29,M,S,3,2446,2101,2101,1,1,cs,cs,2G
51,F,M,3,1942,2105,2105,3,2,dd,dd,2G
47,F,M,3,605,2206,2206,1,1,dd,dd,2G
24,M,S,6,1214,2242,2101,1,1,cs,cs,2G
45,M,S,3,269,2242,2242,7,5,cs,cs,2G
48,F,M,3,2013,2101,2103,2,1,cs,cs,2G
49,F,M,3,2302,2101,2102,2,2,dd,cs,2G
27,M,S,3,2077,2102,2101,2,1,cs,cs,3G
29,F,S,6,2241,2156,2156,2,1,cs,cs,2G
25,M,S,3,1483,2135,2102,3,2,cs,cs,2G
48,M,M,7,2022,2166,2171,2,2,cs,cs,2G
26,M,S,3,2153,2101,2101,2,1,cs,cs,2G
50,M,M,3,1635,2105,2103,3,2,cs,cs,2G
55,M,M,3,206,2242,2242,4,3,cs,cs,2G
37.411584,M,S,3,348,2243,2243,3,1,cs,cs,3G
39,F,S,3,1871,2135,2102,4,3,cs,cs,2G
33,M,S,5,581,2241,2102,1,1,cs,cs,2G
50,F,M,7,1916,2166,2156,3,3,cs,co,3G
31,F,M,7,1743,2166,2101,1,1,cg,cs,3G
26,M,S,3,992,2107,2101,3,3,cs,cs,2G
63,M,M,3,247,2241,2241,3,3,cs,cs,2G
32,M,S,3,1489,2243,2102,3,1,cg,cs,2G
37.411584,M,S,9,422,2208,2208,156,19,cs,cs,2G
50,F,M,3,1870,2107,2103,1,1,cs,cs,2G
62,M,M,3,883,2242,2103,3,1,cs,cs,2G
25,F,S,3,2268,2101,2101,1,1,cs,cs,2G
37,F,M,3,1101,2119,2119,3,2,cs,cs,2G
17,M,S,4,351,2242,2242,1,1,cs,cs,2G
35,M,S,3,2020,2104,2136,2,0,co,cs,3G
42,F,S,3,1764,2101,2101,3,3,cs,cs,2G
25,F,S,7,214,2156,2156,5,1,cs,cs,2G
40,F,M,3,309,2242,2242,5,3,cs,cs,2G
31,F,S,5,1026,2101,2101,1,1,cs,cs,2G
38,F,S,3,693,2135,2135,1,1,cs,cs,2G
35,M,M,7,1834,2156,2156,1,1,dd,dd,2G
27,M,S,3,180,2242,2242,1,1,cs,cs,2G
47,M,M,3,996,2101,2101,1,1,cs,cs,2G
27,F,S,3,1927,2101,2101,1,1,cs,cs,2G
27,M,S,6,846,2135,2101,1,1,cs,cs,2G
60,M,M,3,2586,2101,2101,2,1,cs,cs,2G
41,F,M,3,821,2242,2105,2,2,cs,cs,2G
27,F,S,3,571,2242,2206,2,1,cs,cs,2G
51,M,M,8,1666,2101,2101,2,1,cs,cs,2G
37.411584,F,S,3,516,2206,2206,4,1,cs,cs,2G
42,M,M,7,2393,2161,2101,2,2,cs,cs,2G
29,M,S,3,2726,2101,2101,1,1,cs,cs,3G
37.411584,F,S,9,1617,2151,2156,71,34,dd,cs,2G
37.411584,F,S,8,849,2155,2155,2,1,cs,cs,2G
56,F,M,3,1075,2101,2101,2,1,cs,cs,2G
44,M,M,7,627,2166,2161,1,1,cg,cs,3G
26,F,S,3,1611,2105,2105,2,2,cs,cs,2G
48,F,M,3,964,2101,2101,4,3,cs,cs,2G
40,F,M,3,581,2241,2206,1,1,dd,cs,2G
20,M,S,4,513,2241,2206,1,1,cs,cs,2G
25,M,S,3,561,2102,2166,2,2,cs,cs,2G
44,M,M,7,2564,2166,2102,3,3,dd,dd,3G
33,M,M,3,502,2206,2206,1,1,cs,cs,2G
25,F,S,3,1129,2105,2105,2,2,cs,cs,2G
44,F,M,3,1038,2119,2119,2,2,dd,cs,2G
36,M,S,3,2847,2101,2101,1,1,cs,cs,2G
55,M,M,3,259,2101,2101,2,2,cs,cs,2G
29,F,S,3,2485,2103,2101,2,1,cs,cg,2G
27,F,S,3,2774,2107,2101,2,2,cg,cg,2G
25,F,S,3,1038,2101,2101,2,1,cs,cs,2G
47,F,M,3,637,2206,2206,1,1,cs,cs,2G
41,M,M,3,1541,2101,2101,2,2,cs,cs,2G
25,M,S,3,1488,2242,2107,5,3,cs,cs,2G
31,F,S,3,829,2119,2105,2,2,cs,cs,2G
27,F,S,3,1232,2242,2206,2,2,cs,cs,2G
27,F,S,3,1080,2242,2206,1,1,dd,dd,3G
48,F,S,3,1998,2101,2101,2,2,co,co,2G
40,F,S,3,1695,2102,2102,2,2,co,co,3G
28,M,S,3,1030,2104,2102,2,1,cs,cs,2G
55,M,M,3,211,2242,2242,13,7,cg,cg,2G
26,M,S,7,320,2212,2212,1,1,cs,cs,2G
36,M,M,3,1011,2101,2101,3,3,dd,cs,2G
57,M,M,3,1716,2105,2105,2,2,cs,cs,2G
26,M,S,3,2208,2104,2102,4,3,co,cs,2G
39,M,M,3,529,2206,2206,6,3,cs,cs,2G
